HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N30.HOG0000593	OG0000316	n12						NP_001193093.1 complement C1q-like protein 3 precursor [Bos taurus]																										
N30.HOG0000594	OG0000319	n0						sp|Q647I9.1|NALP5_BOVIN RecName_ Full=NACHT_ LRR and PYD domains-containing protein 5; AltName_ Full=Mater protein homolog																										
N30.HOG0000595	OG0000339	n0									Homo_sapiens_sp_P01308_INS_HUMAN sp|P01308|INS_HUMAN Insulin OS=Homo sapiens OX=9606 GN=INS PE=1 SV=1																							
N30.HOG0000596	OG0000343	n0						XP_059744482.1 cytokine receptor-like factor 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_O75462_CRLF1_HUMAN sp|O75462|CRLF1_HUMAN Cytokine receptor-like factor 1 OS=Homo sapiens OX=9606 GN=CRLF1 PE=1 SV=1																							
N30.HOG0000597	OG0000344	n0						sp|Q58D84.1|FSTL1_BOVIN RecName_ Full=Follistatin-related protein 1; AltName_ Full=Follistatin-like protein 1; Flags_ Precursor			Homo_sapiens_sp_Q12841_FSTL1_HUMAN sp|Q12841|FSTL1_HUMAN Follistatin-related protein 1 OS=Homo sapiens OX=9606 GN=FSTL1 PE=1 SV=1																							
N30.HOG0000598	OG0000348	n0						XP_024844360.1 nyctalopin [Bos taurus]			Homo_sapiens_sp_Q9GZU5_NYX_HUMAN sp|Q9GZU5|NYX_HUMAN Nyctalopin OS=Homo sapiens OX=9606 GN=NYX PE=1 SV=1																							
N30.HOG0000599	OG0000350	n0						NP_001193739.1 thrombospondin-type laminin G domain and EAR repeat-containing protein precursor [Bos taurus]			Homo_sapiens_sp_Q8WU66_TSEAR_HUMAN sp|Q8WU66|TSEAR_HUMAN Thrombospondin-type laminin G domain and EAR repeat-containing protein OS=Homo sapiens OX=9606 GN=TSPEAR PE=1 SV=2																							
N30.HOG0000600	OG0000351	n0						NP_786968.2 kininogen-1 isoform I precursor [Bos taurus], sp|P01044.1|KNG1_BOVIN RecName_ Full=Kininogen-1; AltName_ Full=Kininogen I; AltName_ Full=Thiol proteinase inhibitor; Contains_ RecName_ Full=Kininogen-1 heavy chain; Contains_ RecName_ Full=Bradykinin; AltName_ Full=Kallidin I; Contains_ RecName_ Full=Lysyl-bradykinin; AltName_ Full=Kallidin II; Contains_ RecName_ Full=Kininogen-1 light chain; Flags_ Precursor			Homo_sapiens_sp_P01042_KNG1_HUMAN sp|P01042|KNG1_HUMAN Kininogen-1 OS=Homo sapiens OX=9606 GN=KNG1 PE=1 SV=2																							
N30.HOG0000601	OG0000352	n0						pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|B Chain B_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain, pdb|6EG5|B Chain B_ Tubulin beta-2B chain, pdb|6EG5|D Chain D_ Tubulin beta-2B chain																										
N30.HOG0000602	OG0000353	n0						XP_002689082.4 collagen alpha-1_XXIII_ chain [Bos taurus]			Homo_sapiens_sp_Q86Y22_CONA1_HUMAN sp|Q86Y22|CONA1_HUMAN Collagen alpha-1_XXIII_ chain OS=Homo sapiens OX=9606 GN=COL23A1 PE=1 SV=1																							
N30.HOG0000603	OG0000363	n0						XP_002696881.1 HHIP-like protein 1 [Bos taurus]																										
N30.HOG0000604	OG0000370	n6						XP_005206866.2 complement C1q tumor necrosis factor-related protein 6 isoform X1 [Bos taurus]																										
N30.HOG0000605	OG0000370	n7						XP_015315794.1 complement C1q tumor necrosis factor-related protein 8 [Bos taurus]																										
N30.HOG0000606	OG0000370	n8						NP_001076878.1 complement C1q tumor necrosis factor-related protein 1 precursor [Bos taurus]			Homo_sapiens_sp_Q9BXJ1_C1QT1_HUMAN sp|Q9BXJ1|C1QT1_HUMAN Complement C1q tumor necrosis factor-related protein 1 OS=Homo sapiens OX=9606 GN=C1QTNF1 PE=1 SV=1																							
N30.HOG0000607	OG0000372	n0						pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|A Chain A_ Cytochrome c oxidase subunit 1, pdb|6NKN|A Chain A_ Cytochrome c oxidase subunit 1, pdb|5WAU|a Chain a_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1, pdb|6NKN|N Chain N_ Cytochrome c oxidase subunit 1																										
N30.HOG0000608	OG0000386	n0						NP_001070454.1 regenerating islet-derived protein 4 precursor [Bos taurus]																										
N30.HOG0000609	OG0000392	n0						XP_024848565.1 chondroadherin-like protein [Bos taurus]			Homo_sapiens_sp_Q6NUI6_CHADL_HUMAN sp|Q6NUI6|CHADL_HUMAN Chondroadherin-like protein OS=Homo sapiens OX=9606 GN=CHADL PE=1 SV=2																							
N30.HOG0000610	OG0000393	n0						NP_001291206.1 relaxin receptor 2 precursor [Bos taurus]																										
N30.HOG0000611	OG0000394	n2									Homo_sapiens_sp_P09486_SPRC_HUMAN sp|P09486|SPRC_HUMAN SPARC OS=Homo sapiens OX=9606 GN=SPARC PE=1 SV=1																							
N30.HOG0000612	OG0000394	n5						NP_001029474.1 SPARC-like protein 1 precursor [Bos taurus], NP_001029474.1 SPARC-like protein 1 precursor [Bos taurus]			Homo_sapiens_sp_Q14515_SPRL1_HUMAN sp|Q14515|SPRL1_HUMAN SPARC-like protein 1 OS=Homo sapiens OX=9606 GN=SPARCL1 PE=1 SV=2																							
N30.HOG0000613	OG0000395	n2						XP_024845948.1 artemin [Bos taurus]																										
N30.HOG0000614	OG0000395	n3						XP_015327548.1 persephin [Bos taurus]			Homo_sapiens_sp_Q99748_NRTN_HUMAN sp|Q99748|NRTN_HUMAN Neurturin OS=Homo sapiens OX=9606 GN=NRTN PE=1 SV=1																							
N30.HOG0000615	OG0000395	n6									Homo_sapiens_sp_P39905_GDNF_HUMAN sp|P39905|GDNF_HUMAN Glial cell line-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=GDNF PE=1 SV=1																							
N30.HOG0000616	OG0000396	n3						sp|O77482.1|IL1RA_BOVIN RecName_ Full=Interleukin-1 receptor antagonist protein; Short=IL-1RN; Short=IL-1ra; Short=IRAP; AltName_ Full=IL1 inhibitor; Flags_ Precursor			Homo_sapiens_sp_P18510_IL1RA_HUMAN sp|P18510|IL1RA_HUMAN Interleukin-1 receptor antagonist protein OS=Homo sapiens OX=9606 GN=IL1RN PE=1 SV=1																							
N30.HOG0000617	OG0000396	n6						NP_001069243.1 interleukin-36 receptor antagonist protein [Bos taurus], NP_001180014.1 interleukin-1 family member 10 [Bos taurus]																										
N30.HOG0000618	OG0000396	n8						DAA24618.1 TPA_ interleukin 1 family_ member 9-like isoform 2 [Bos taurus], DAA24619.1 TPA_ interleukin 1 family_ member 6 _epsilon_-like [Bos taurus], NP_776518.1 interleukin-1 beta precursor [Bos taurus]																										
N30.HOG0000619	OG0000397	n3						XP_024848972.1 C-X-C motif chemokine 11 isoform X1 [Bos taurus]			Homo_sapiens_sp_P02778_CXL10_HUMAN sp|P02778|CXL10_HUMAN C-X-C motif chemokine 10 OS=Homo sapiens OX=9606 GN=CXCL10 PE=1 SV=2																							
N30.HOG0000620	OG0000411	n0						XP_059743957.1 interleukin-17B isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9UHF5_IL17B_HUMAN sp|Q9UHF5|IL17B_HUMAN Interleukin-17B OS=Homo sapiens OX=9606 GN=IL17B PE=2 SV=1																							
N30.HOG0000621	OG0000413	n0						DAA17578.1 TPA_ chondroitin sulfate proteoglycan 4-like [Bos taurus]			Homo_sapiens_sp_Q6UVK1_CSPG4_HUMAN sp|Q6UVK1|CSPG4_HUMAN Chondroitin sulfate proteoglycan 4 OS=Homo sapiens OX=9606 GN=CSPG4 PE=1 SV=2																							
N30.HOG0000622	OG0000422	n2						XP_024852897.1 fibronectin type III domain-containing protein 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q4ZHG4_FNDC1_HUMAN sp|Q4ZHG4|FNDC1_HUMAN Fibronectin type III domain-containing protein 1 OS=Homo sapiens OX=9606 GN=FNDC1 PE=2 SV=4																							
N30.HOG0000623	OG0000422	n5						XP_059746026.1 target of Nesh-SH3 isoform X8 [Bos taurus]			Homo_sapiens_sp_Q7Z7G0_TARSH_HUMAN sp|Q7Z7G0|TARSH_HUMAN Target of Nesh-SH3 OS=Homo sapiens OX=9606 GN=ABI3BP PE=1 SV=2																							
N30.HOG0000624	OG0000425	n2									Homo_sapiens_sp_P21741_MK_HUMAN sp|P21741|MK_HUMAN Midkine OS=Homo sapiens OX=9606 GN=MDK PE=1 SV=1																							
N30.HOG0000625	OG0000425	n5									Homo_sapiens_sp_P21246_PTN_HUMAN sp|P21246|PTN_HUMAN Pleiotrophin OS=Homo sapiens OX=9606 GN=PTN PE=1 SV=1																							
N30.HOG0000626	OG0000430	n0						pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7, pdb|6N9G|B Chain B_ Regulator of G-protein signaling 7																										
N30.HOG0000627	OG0000431	n3						XP_059730408.1 extracellular sulfatase Sulf-1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8IWU6_SULF1_HUMAN sp|Q8IWU6|SULF1_HUMAN Extracellular sulfatase Sulf-1 OS=Homo sapiens OX=9606 GN=SULF1 PE=1 SV=1																							
N30.HOG0000628	OG0000431	n6						XP_015329654.1 extracellular sulfatase Sulf-2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8IWU5_SULF2_HUMAN sp|Q8IWU5|SULF2_HUMAN Extracellular sulfatase Sulf-2 OS=Homo sapiens OX=9606 GN=SULF2 PE=1 SV=1																							
N30.HOG0000629	OG0000432	n0						NP_776743.1 fibroblast growth factor receptor 3 precursor [Bos taurus], NP_001192239.1 fibroblast growth factor receptor 2 [Bos taurus], DAA28680.1 TPA_ tec protein tyrosine kinase [Bos taurus], sp|Q769I5.1|MET_BOVIN RecName_ Full=Hepatocyte growth factor receptor; Short=HGF receptor; AltName_ Full=HGF/SF receptor; AltName_ Full=Proto-oncogene c-Met; AltName_ Full=Scatter factor receptor; Short=SF receptor; AltName_ Full=Tyrosine-protein kinase Met; Flags_ Precursor, sp|Q769I5.1|MET_BOVIN RecName_ Full=Hepatocyte growth factor receptor; Short=HGF receptor; AltName_ Full=HGF/SF receptor; AltName_ Full=Proto-oncogene c-Met; AltName_ Full=Scatter factor receptor; Short=SF receptor; AltName_ Full=Tyrosine-protein kinase Met; Flags_ Precursor																										
N30.HOG0000630	OG0000433	n2						XP_024833386.1 platelet-derived growth factor C isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9NRA1_PDGFC_HUMAN sp|Q9NRA1|PDGFC_HUMAN Platelet-derived growth factor C OS=Homo sapiens OX=9606 GN=PDGFC PE=1 SV=2																							
N30.HOG0000631	OG0000433	n5						XP_005215787.1 platelet-derived growth factor D isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9GZP0_PDGFD_HUMAN sp|Q9GZP0|PDGFD_HUMAN Platelet-derived growth factor D OS=Homo sapiens OX=9606 GN=PDGFD PE=1 SV=1																							
N30.HOG0000632	OG0000447	n0						XP_024831766.1 proteoglycan 4 isoform X3 [Bos taurus]			Homo_sapiens_sp_Q92954_PRG4_HUMAN sp|Q92954|PRG4_HUMAN Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3																							
N30.HOG0000633	OG0000450	n0						XP_059741379.1 reelin isoform X1 [Bos taurus]			Homo_sapiens_sp_P78509_RELN_HUMAN sp|P78509|RELN_HUMAN Reelin OS=Homo sapiens OX=9606 GN=RELN PE=1 SV=3																							
N30.HOG0000634	OG0000463	n0						XP_005206695.1 wnt inhibitory factor 1 isoform X1 [Bos taurus]																										
N30.HOG0000635	OG0000464	n0						XP_005221661.1 complement C1q tumor necrosis factor-related protein 3 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9BXJ4_C1QT3_HUMAN sp|Q9BXJ4|C1QT3_HUMAN Complement C1q tumor necrosis factor-related protein 3 OS=Homo sapiens OX=9606 GN=C1QTNF3 PE=1 SV=1																							
N30.HOG0000636	OG0000470	n0						pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial, pdb|6V0T|A Chain A [Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial																										
N30.HOG0000637	OG0000471	n1						sp|Q0II24.1|C1QT9_BOVIN RecName_ Full=Complement C1q and tumor necrosis factor-related protein 9; Flags_ Precursor			Homo_sapiens_sp_P0C862_C1T9A_HUMAN sp|P0C862|C1T9A_HUMAN Complement C1q and tumor necrosis factor-related protein 9A OS=Homo sapiens OX=9606 GN=C1QTNF9 PE=1 SV=1																							
N30.HOG0000638	OG0000471	n5									Homo_sapiens_sp_Q15848_ADIPO_HUMAN sp|Q15848|ADIPO_HUMAN Adiponectin OS=Homo sapiens OX=9606 GN=ADIPOQ PE=1 SV=1																							
N30.HOG0000639	OG0000472	n1						XP_024847308.1 C-type lectin domain family 12 member A isoform X1 [Bos taurus]			Homo_sapiens_sp_Q5QGZ9_CL12A_HUMAN sp|Q5QGZ9|CL12A_HUMAN C-type lectin domain family 12 member A OS=Homo sapiens OX=9606 GN=CLEC12A PE=1 SV=3																							
N30.HOG0000640	OG0000472	n4						sp|Q0VCS6.1|CLC1A_BOVIN RecName_ Full=C-type lectin domain family 1 member A; AltName_ Full=C-type lectin-like receptor 1; Short=CLEC-1																										
N30.HOG0000641	OG0000472	n5						XP_059742720.1 C-type lectin domain family 12 member B isoform X1 [Bos taurus]			Homo_sapiens_sp_Q2HXU8_CL12B_HUMAN sp|Q2HXU8|CL12B_HUMAN C-type lectin domain family 12 member B OS=Homo sapiens OX=9606 GN=CLEC12B PE=1 SV=1, Homo_sapiens_sp_Q9P126_CLC1B_HUMAN sp|Q9P126|CLC1B_HUMAN C-type lectin domain family 1 member B OS=Homo sapiens OX=9606 GN=CLEC1B PE=1 SV=2																							
N30.HOG0000642	OG0000473	n3						XP_059742987.1 protein phosphatase 1 regulatory subunit 29 [Bos taurus]			Homo_sapiens_sp_Q5R3F8_PPR29_HUMAN sp|Q5R3F8|PPR29_HUMAN Protein phosphatase 1 regulatory subunit 29 OS=Homo sapiens OX=9606 GN=ELFN2 PE=1 SV=1																							
N30.HOG0000643	OG0000473	n6						NP_001193478.1 protein ELFN1 precursor [Bos taurus]																										
N30.HOG0000644	OG0000474	n3						XP_002688397.1 platelet basic protein [Bos taurus]			Homo_sapiens_sp_P02775_CXCL7_HUMAN sp|P02775|CXCL7_HUMAN Platelet basic protein OS=Homo sapiens OX=9606 GN=PPBP PE=1 SV=3																							
N30.HOG0000645	OG0000474	n4						DAA28557.1 TPA_ chemokine _C-X-C motif_ ligand 2 [Bos taurus], NP_001039978.1 chemokine _C-X-C motif_ ligand 3 precursor [Bos taurus], NP_783631.2 growth-regulated protein homolog alpha precursor [Bos taurus]			Homo_sapiens_sp_P09341_GROA_HUMAN sp|P09341|GROA_HUMAN Growth-regulated alpha protein OS=Homo sapiens OX=9606 GN=CXCL1 PE=1 SV=1, Homo_sapiens_sp_P19875_CXCL2_HUMAN sp|P19875|CXCL2_HUMAN C-X-C motif chemokine 2 OS=Homo sapiens OX=9606 GN=CXCL2 PE=1 SV=1																							
N30.HOG0000646	OG0000505	n0						AAR16264.2 cortactin-binding protein 2_ partial [Bos taurus]																										
N30.HOG0000647	OG0000508	n0						NP_777267.1 seminal plasma protein BSP-30 kDa precursor [Bos taurus]																										
N30.HOG0000648	OG0000516	n0						DAA15921.1 TPA_ KIAA1983 protein-like [Bos taurus]			Homo_sapiens_sp_Q6UXH8_CCBE1_HUMAN sp|Q6UXH8|CCBE1_HUMAN Collagen and calcium-binding EGF domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CCBE1 PE=1 SV=1																							
N30.HOG0000649	OG0000519	n0						XP_010814280.1 tumor necrosis factor ligand superfamily member 12 isoform X1 [Bos taurus]			Homo_sapiens_sp_O43508_TNF12_HUMAN sp|O43508|TNF12_HUMAN Tumor necrosis factor ligand superfamily member 12 OS=Homo sapiens OX=9606 GN=TNFSF12 PE=1 SV=1																							
N30.HOG0000650	OG0000522	n0						NP_001192972.2 left-right determination factor 2 precursor [Bos taurus]			Homo_sapiens_sp_O00292_LFTY2_HUMAN sp|O00292|LFTY2_HUMAN Left-right determination factor 2 OS=Homo sapiens OX=9606 GN=LEFTY2 PE=1 SV=2, Homo_sapiens_sp_O75610_LFTY1_HUMAN sp|O75610|LFTY1_HUMAN Left-right determination factor 1 OS=Homo sapiens OX=9606 GN=LEFTY1 PE=2 SV=1																							
N30.HOG0000651	OG0000526	n2						XP_059733126.1 von Willebrand factor C domain-containing protein 2-like isoform X1 [Bos taurus]																										
N30.HOG0000652	OG0000526	n5						XP_059741777.1 brorin [Bos taurus]																										
N30.HOG0000653	OG0000528	n0						XP_002689601.2 interferon alpha-H [Bos taurus], sp|P49878.1|IFNAH_BOVIN RecName_ Full=Interferon alpha-H; AltName_ Full=IFN-alpha8; Flags_ Precursor, sp|P05008.1|IFNAB_BOVIN RecName_ Full=Interferon alpha-B; Flags_ Precursor, sp|P49876.1|IFNAF_BOVIN RecName_ Full=Interferon alpha-F; AltName_ Full=IFN-alpha6; Flags_ Precursor, sp|P05007.1|IFNAA_BOVIN RecName_ Full=Interferon alpha-A; Flags_ Precursor, sp|P05010.1|IFNAD_BOVIN RecName_ Full=Interferon alpha-D; Flags_ Precursor, sp|P05009.1|IFNAC_BOVIN RecName_ Full=Interferon alpha-C; Flags_ Precursor, sp|P49877.1|IFNAG_BOVIN RecName_ Full=Interferon alpha-G; AltName_ Full=IFN-alpha7; Flags_ Precursor																										
N30.HOG0000654	OG0000529	n0						AZN28853.1 S100 calcium binding protein A9 [Bos taurus], sp|P28783.3|S10A9_BOVIN RecName_ Full=Protein S100-A9; AltName_ Full=BEE22; AltName_ Full=Calgranulin-B; AltName_ Full=Neutrophil cytosolic 23 kDa protein; Short=p23; AltName_ Full=S100 calcium-binding protein A9, NP_001039793.1 protein S100-A9 [Bos taurus], NP_001039793.1 protein S100-A9 [Bos taurus]			Homo_sapiens_sp_P06702_S10A9_HUMAN sp|P06702|S10A9_HUMAN Protein S100-A9 OS=Homo sapiens OX=9606 GN=S100A9 PE=1 SV=1																							
N30.HOG0000655	OG0000556	n0									Homo_sapiens_sp_Q8N119_MMP21_HUMAN sp|Q8N119|MMP21_HUMAN Matrix metalloproteinase-21 OS=Homo sapiens OX=9606 GN=MMP21 PE=2 SV=2																							
N30.HOG0000656	OG0000562	n0									Homo_sapiens_sp_Q8WUA8_TSK_HUMAN sp|Q8WUA8|TSK_HUMAN Tsukushi OS=Homo sapiens OX=9606 GN=TSKU PE=1 SV=3																							
N30.HOG0000657	OG0000585	n0						NP_001192787.1 protein NDNF precursor [Bos taurus]																										
N30.HOG0000658	OG0000590	n0						NP_001179363.1 EMILIN-1 precursor [Bos taurus]			Homo_sapiens_sp_Q9Y6C2_EMIL1_HUMAN sp|Q9Y6C2|EMIL1_HUMAN EMILIN-1 OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=3																							
N30.HOG0000659	OG0000591	n0						sp|Q09141.1|CCL8_BOVIN RecName_ Full=C-C motif chemokine 8; AltName_ Full=Monocyte chemoattractant protein 2; AltName_ Full=Monocyte chemotactic protein 2; Short=MCP-2; AltName_ Full=Small-inducible cytokine A8; Flags_ Precursor, sp|Q9TTS6.1|CCL11_BOVIN RecName_ Full=Eotaxin; AltName_ Full=C-C motif chemokine 11; AltName_ Full=Small-inducible cytokine A11; Flags_ Precursor																										
N30.HOG0000660	OG0000592	n0									Homo_sapiens_sp_P04004_VTNC_HUMAN sp|P04004|VTNC_HUMAN Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1																							
N30.HOG0000661	OG0000623	n0						NP_001137337.1 collagen alpha-1_VI_ chain precursor [Bos taurus]			Homo_sapiens_sp_P12109_CO6A1_HUMAN sp|P12109|CO6A1_HUMAN Collagen alpha-1_VI_ chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3																							
N30.HOG0000662	OG0000628	n0						NP_001039642.1 leucine-rich alpha-2-glycoprotein precursor [Bos taurus]			Homo_sapiens_sp_P02750_A2GL_HUMAN sp|P02750|A2GL_HUMAN Leucine-rich alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=LRG1 PE=1 SV=2																							
N30.HOG0000663	OG0000666	n0						XP_002686239.2 fibronectin type III domain-containing protein 7 isoform X2 [Bos taurus]																										
N30.HOG0000664	OG0000672	n0						XP_059738415.1 acetylcholinesterase collagenic tail peptide isoform X1 [Bos taurus]																										
N30.HOG0000665	OG0000682	n0						sp|P04985.1|ELN_BOVIN RecName_ Full=Elastin; AltName_ Full=Tropoelastin; Flags_ Precursor, sp|P04985.1|ELN_BOVIN RecName_ Full=Elastin; AltName_ Full=Tropoelastin; Flags_ Precursor, sp|P04985.1|ELN_BOVIN RecName_ Full=Elastin; AltName_ Full=Tropoelastin; Flags_ Precursor			Homo_sapiens_sp_P15502_ELN_HUMAN sp|P15502|ELN_HUMAN Elastin OS=Homo sapiens OX=9606 GN=ELN PE=1 SV=4																							
N30.HOG0000666	OG0000683	n0						XP_005224216.2 EMILIN-2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9BXX0_EMIL2_HUMAN sp|Q9BXX0|EMIL2_HUMAN EMILIN-2 OS=Homo sapiens OX=9606 GN=EMILIN2 PE=1 SV=3																							
N30.HOG0000667	OG0000684	n0						XP_005206262.1 insulin-like growth factor-binding protein 6 isoform X1 [Bos taurus]			Homo_sapiens_sp_P24592_IBP6_HUMAN sp|P24592|IBP6_HUMAN Insulin-like growth factor-binding protein 6 OS=Homo sapiens OX=9606 GN=IGFBP6 PE=1 SV=1																							
N30.HOG0000668	OG0000685	n0						NP_001029784.1 hemopexin precursor [Bos taurus], sp|Q3SZV7.1|HEMO_BOVIN RecName_ Full=Hemopexin; Flags_ Precursor			Homo_sapiens_sp_P02790_HEMO_HUMAN sp|P02790|HEMO_HUMAN Hemopexin OS=Homo sapiens OX=9606 GN=HPX PE=1 SV=2																							
N30.HOG0000669	OG0000686	n3									Homo_sapiens_sp_P13727_PRG2_HUMAN sp|P13727|PRG2_HUMAN Bone marrow proteoglycan OS=Homo sapiens OX=9606 GN=PRG2 PE=1 SV=2																							
N30.HOG0000670	OG0000686	n4									Homo_sapiens_sp_Q9Y2Y8_PRG3_HUMAN sp|Q9Y2Y8|PRG3_HUMAN Proteoglycan 3 OS=Homo sapiens OX=9606 GN=PRG3 PE=1 SV=2																							
N30.HOG0000671	OG0000687	n0						NP_776565.1 pigment epithelium-derived factor precursor [Bos taurus], sp|Q95121.1|PEDF_BOVIN RecName_ Full=Pigment epithelium-derived factor; Short=PEDF; AltName_ Full=Serpin F1; Flags_ Precursor			Homo_sapiens_sp_P36955_PEDF_HUMAN sp|P36955|PEDF_HUMAN Pigment epithelium-derived factor OS=Homo sapiens OX=9606 GN=SERPINF1 PE=1 SV=4																							
N30.HOG0000672	OG0000688	n0						sp|Q2KJH6.1|SERPH_BOVIN RecName_ Full=Serpin H1; AltName_ Full=Collagen-binding protein; Short=Colligin; Flags_ Precursor			Homo_sapiens_sp_P50454_SERPH_HUMAN sp|P50454|SERPH_HUMAN Serpin H1 OS=Homo sapiens OX=9606 GN=SERPINH1 PE=1 SV=2																							
N30.HOG0000673	OG0000689	n0						XP_005226672.1 stromal cell-derived factor 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_P48061_SDF1_HUMAN sp|P48061|SDF1_HUMAN Stromal cell-derived factor 1 OS=Homo sapiens OX=9606 GN=CXCL12 PE=1 SV=1																							
N30.HOG0000674	OG0000690	n0						XP_015330525.1 interleukin-19 [Bos taurus], DAA21538.1 TPA_ interleukin 20-like [Bos taurus], DAA21538.1 TPA_ interleukin 20-like [Bos taurus]																										
