HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N7.HOG0000426	OG0000409	n0		Salpingoeca_rosetta_XP_004993654.1 XP_004993654.1 uncharacterized protein PTSG_05784 [Salpingoeca rosetta]																														
N7.HOG0000427	OG0000410	n0		Salpingoeca_rosetta_XP_004987528.1 XP_004987528.1 uncharacterized protein PTSG_13209_ partial [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004991089.1 XP_004991089.1 uncharacterized protein PTSG_08068 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004989458.1 XP_004989458.1 uracil-DNA glycosylase [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990952.1 XP_004990952.1 uncharacterized protein PTSG_07447 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004989416.1 XP_004989416.1 uncharacterized protein PTSG_09162 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004988119.1 XP_004988119.1 uncharacterized protein PTSG_10584 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004988996.1 XP_004988996.1 uncharacterized protein PTSG_10086 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990951.1 XP_004990951.1 uncharacterized protein PTSG_07446 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004987595.1 XP_004987595.1 uncharacterized protein PTSG_11398 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004988403.1 XP_004988403.1 uncharacterized protein PTSG_10352 [Salpingoeca rosetta]																														
N7.HOG0000428	OG0000428	n0																							Beroe_ovata_Bova1_4.0973.g1.t1 Bova1_4.0973.g1.t1, Beroe_ovata_Bova1_4.0181.g7.t2 Bova1_4.0181.g7.t2, Beroe_ovata_Bova1_4.0181.g7.t1 Bova1_4.0181.g7.t1	Mnemiopsis_leidyi_ML056927a ML056927a	Pleurobrachia_bachei_sb_2649275_ sb_2649275_, Pleurobrachia_bachei_sb_2646285_ sb_2646285_, Pleurobrachia_bachei_sb_2645618_ sb_2645618_							
N7.HOG0000429	OG0000436	n0																							Beroe_ovata_Bova1_4.0153.g3.t3 Bova1_4.0153.g3.t3, Beroe_ovata_Bova1_4.0153.g3.t1 Bova1_4.0153.g3.t1									
N7.HOG0000430	OG0000439	n0																									Pleurobrachia_bachei_sb_2648210_ sb_2648210_							
N7.HOG0000431	OG0000447	n0	Monosiga_brevicollisXP_001748431.1 XP_001748431.1 uncharacterized protein MONBRDRAFT_10631 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004992279.1 XP_004992279.1 uncharacterized protein PTSG_06880 [Salpingoeca rosetta]																														
N7.HOG0000432	OG0000448	n0	Monosiga_brevicollisXP_001742945.1 XP_001742945.1 uncharacterized protein MONBRDRAFT_22693_ partial [Monosiga brevicollis MX1]																															
N7.HOG0000433	OG0000449	n0		Salpingoeca_rosetta_XP_004992000.1 XP_004992000.1 uncharacterized protein PTSG_06613 [Salpingoeca rosetta]																														
N7.HOG0000434	OG0000454	n0																								Mnemiopsis_leidyi_ML04819a ML04819a	Pleurobrachia_bachei_sb_2663859_ sb_2663859_, Pleurobrachia_bachei_sb_2653046_ sb_2653046_							
N7.HOG0000435	OG0000489	n0																							Beroe_ovata_Bova1_4.0469.g3.t4 Bova1_4.0469.g3.t4, Beroe_ovata_Bova1_4.0469.g3.t2 Bova1_4.0469.g3.t2, Beroe_ovata_Bova1_4.0469.g3.t1 Bova1_4.0469.g3.t1, Beroe_ovata_Bova1_4.0469.g3.t3 Bova1_4.0469.g3.t3		Pleurobrachia_bachei_sb_2652297_ sb_2652297_, Pleurobrachia_bachei_sb_2652299_ sb_2652299_							
N7.HOG0000436	OG0000494	n0																								Mnemiopsis_leidyi_ML234538a ML234538a, Mnemiopsis_leidyi_ML004910a ML004910a, Mnemiopsis_leidyi_ML145412a ML145412a, Mnemiopsis_leidyi_ML08837a ML08837a, Mnemiopsis_leidyi_ML055910a ML055910a, Mnemiopsis_leidyi_ML20733a ML20733a, Mnemiopsis_leidyi_ML26752a ML26752a, Mnemiopsis_leidyi_ML050917a ML050917a, Mnemiopsis_leidyi_ML20263a ML20263a								
N7.HOG0000437	OG0000498	n0	Monosiga_brevicollisXP_001745321.1 XP_001745321.1 uncharacterized protein MONBRDRAFT_32123 [Monosiga brevicollis MX1]																															
N7.HOG0000438	OG0000499	n0	Monosiga_brevicollisXP_001742056.1 XP_001742056.1 uncharacterized protein MONBRDRAFT_30718 [Monosiga brevicollis MX1]																															
N7.HOG0000439	OG0000500	n0		Salpingoeca_rosetta_XP_004997017.1 XP_004997017.1 uncharacterized protein PTSG_11887 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0087.g43.t1 Bova1_4.0087.g43.t1		Pleurobrachia_bachei_sb_2662941_ sb_2662941_							
N7.HOG0000440	OG0000524	n0																								Mnemiopsis_leidyi_ML002511a ML002511a								
N7.HOG0000441	OG0000538	n0																									Pleurobrachia_bachei_sb_2661751_ sb_2661751_							
N7.HOG0000442	OG0000542	n0																							Beroe_ovata_Bova1_4.0092.g30.t1 Bova1_4.0092.g30.t1, Beroe_ovata_Bova1_4.0092.g29.t1 Bova1_4.0092.g29.t1	Mnemiopsis_leidyi_ML15155a ML15155a								
N7.HOG0000443	OG0000546	n0																							Beroe_ovata_Bova1_4.0187.g36.t1 Bova1_4.0187.g36.t1, Beroe_ovata_Bova1_4.0187.g36.t2 Bova1_4.0187.g36.t2, Beroe_ovata_Bova1_4.0187.g37.t1 Bova1_4.0187.g37.t1, Beroe_ovata_Bova1_4.0022.g1.t1 Bova1_4.0022.g1.t1	Mnemiopsis_leidyi_ML02449a ML02449a	Pleurobrachia_bachei_sb_2655990_ sb_2655990_, Pleurobrachia_bachei_sb_2664125_ sb_2664125_, Pleurobrachia_bachei_sb_2664128_ sb_2664128_							
N7.HOG0000444	OG0000547	n0																							Beroe_ovata_Bova1_4.0267.g5.t3 Bova1_4.0267.g5.t3, Beroe_ovata_Bova1_4.0267.g5.t5 Bova1_4.0267.g5.t5, Beroe_ovata_Bova1_4.0267.g5.t1 Bova1_4.0267.g5.t1, Beroe_ovata_Bova1_4.0267.g5.t2 Bova1_4.0267.g5.t2, Beroe_ovata_Bova1_4.0267.g5.t6 Bova1_4.0267.g5.t6, Beroe_ovata_Bova1_4.0267.g5.t4 Bova1_4.0267.g5.t4	Mnemiopsis_leidyi_ML010612a ML010612a	Pleurobrachia_bachei_sb_2664889_ sb_2664889_							
N7.HOG0000445	OG0000548	n0																							Beroe_ovata_Bova1_4.0621.g1.t1 Bova1_4.0621.g1.t1, Beroe_ovata_Bova1_4.0300.g4.t1 Bova1_4.0300.g4.t1	Mnemiopsis_leidyi_ML004938a ML004938a, Mnemiopsis_leidyi_ML004937a ML004937a	Pleurobrachia_bachei_sb_2646098_ sb_2646098_, Pleurobrachia_bachei_sb_2663781_ sb_2663781_, Pleurobrachia_bachei_sb_2666180_ sb_2666180_							
N7.HOG0000446	OG0000549	n0																									Pleurobrachia_bachei_sb_2663408_ sb_2663408_, Pleurobrachia_bachei_sb_2656059_ sb_2656059_, Pleurobrachia_bachei_sb_2650825_ sb_2650825_, Pleurobrachia_bachei_sb_2639254_ sb_2639254_, Pleurobrachia_bachei_sb_2639257_ sb_2639257_, Pleurobrachia_bachei_sb_2654230_ sb_2654230_, Pleurobrachia_bachei_sb_2644957_ sb_2644957_, Pleurobrachia_bachei_sb_2659878_ sb_2659878_							
N7.HOG0000447	OG0000553	n0	Monosiga_brevicollisXP_001743294.1 XP_001743294.1 uncharacterized protein MONBRDRAFT_22748 [Monosiga brevicollis MX1]																															
N7.HOG0000448	OG0000554	n0		Salpingoeca_rosetta_XP_004992286.1 XP_004992286.1 ras-1 [Salpingoeca rosetta]																														
N7.HOG0000449	OG0000562	n0																									Pleurobrachia_bachei_sb_2666215_ sb_2666215_							
N7.HOG0000450	OG0000598	n0																							Beroe_ovata_Bova1_4.0061.g27.t2 Bova1_4.0061.g27.t2, Beroe_ovata_Bova1_4.0061.g27.t1 Bova1_4.0061.g27.t1		Pleurobrachia_bachei_sb_2658183_ sb_2658183_, Pleurobrachia_bachei_sb_2660412_ sb_2660412_							
N7.HOG0000451	OG0000602	n0																									Pleurobrachia_bachei_sb_2651870_ sb_2651870_							
N7.HOG0000452	OG0000606	n0																							Beroe_ovata_Bova1_4.0072.g23.t1 Bova1_4.0072.g23.t1, Beroe_ovata_Bova1_4.0008.g61.t1 Bova1_4.0008.g61.t1	Mnemiopsis_leidyi_ML08105a ML08105a, Mnemiopsis_leidyi_ML08104a ML08104a, Mnemiopsis_leidyi_ML356014a ML356014a	Pleurobrachia_bachei_sb_2646534_ sb_2646534_							
N7.HOG0000453	OG0000607	n0																									Pleurobrachia_bachei_sb_2655467_ sb_2655467_							
N7.HOG0000454	OG0000617	n0																									Pleurobrachia_bachei_sb_2650555_ sb_2650555_, Pleurobrachia_bachei_sb_2646903_ sb_2646903_, Pleurobrachia_bachei_sb_2651640_ sb_2651640_, Pleurobrachia_bachei_sb_2651639_ sb_2651639_, Pleurobrachia_bachei_sb_2640330_ sb_2640330_, Pleurobrachia_bachei_sb_2669672_ sb_2669672_, Pleurobrachia_bachei_sb_2667302_ sb_2667302_							
N7.HOG0000455	OG0000622	n0	Monosiga_brevicollisXP_001750714.1 XP_001750714.1 uncharacterized protein MONBRDRAFT_12793 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001744703.1 XP_001744703.1 uncharacterized protein MONBRDRAFT_31857 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004991382.1 XP_004991382.1 uncharacterized protein PTSG_07584 [Salpingoeca rosetta]																						Mnemiopsis_leidyi_ML070218a ML070218a								
N7.HOG0000456	OG0000623	n0		Salpingoeca_rosetta_XP_004997205.1 XP_004997205.1 uncharacterized protein PTSG_01232 [Salpingoeca rosetta]																														
N7.HOG0000457	OG0000624	n0		Salpingoeca_rosetta_XP_004994212.1 XP_004994212.1 uncharacterized protein PTSG_04894 [Salpingoeca rosetta]																														
N7.HOG0000458	OG0000625	n0		Salpingoeca_rosetta_XP_004992331.1 XP_004992331.1 uncharacterized protein PTSG_06930 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0494.g3.t1 Bova1_4.0494.g3.t1		Pleurobrachia_bachei_sb_2665657_ sb_2665657_, Pleurobrachia_bachei_sb_2660599_ sb_2660599_							
N7.HOG0000459	OG0000626	n0		Salpingoeca_rosetta_XP_004991618.1 XP_004991618.1 uncharacterized protein PTSG_07814 [Salpingoeca rosetta]																														
N7.HOG0000460	OG0000637	n0																							Beroe_ovata_Bova1_4.0022.g2.t1 Bova1_4.0022.g2.t1									
N7.HOG0000461	OG0000659	n0																									Pleurobrachia_bachei_sb_2663207_ sb_2663207_							
N7.HOG0000462	OG0000676	n0																							Beroe_ovata_Bova1_4.0080.g9.t2 Bova1_4.0080.g9.t2, Beroe_ovata_Bova1_4.0080.g9.t1 Bova1_4.0080.g9.t1, Beroe_ovata_Bova1_4.0080.g10.t1 Bova1_4.0080.g10.t1	Mnemiopsis_leidyi_ML096827a ML096827a	Pleurobrachia_bachei_sb_2643814_ sb_2643814_							
N7.HOG0000463	OG0000701	n0																							Beroe_ovata_Bova1_4.0011.g36.t1 Bova1_4.0011.g36.t1									
N7.HOG0000464	OG0000707	n0																								Mnemiopsis_leidyi_ML14876a ML14876a								
N7.HOG0000465	OG0000708	n0																							Beroe_ovata_Bova1_4.0075.g18.t2 Bova1_4.0075.g18.t2, Beroe_ovata_Bova1_4.0075.g18.t1 Bova1_4.0075.g18.t1	Mnemiopsis_leidyi_ML218914a ML218914a, Mnemiopsis_leidyi_ML032518a ML032518a	Pleurobrachia_bachei_sb_2659160_ sb_2659160_							
N7.HOG0000466	OG0000718	n0																							Beroe_ovata_Bova1_4.0426.g2.t1 Bova1_4.0426.g2.t1, Beroe_ovata_Bova1_4.0575.g2.t2 Bova1_4.0575.g2.t2, Beroe_ovata_Bova1_4.0575.g2.t1 Bova1_4.0575.g2.t1									
N7.HOG0000467	OG0000736	n0																								Mnemiopsis_leidyi_ML120718a ML120718a	Pleurobrachia_bachei_sb_2667994_ sb_2667994_, Pleurobrachia_bachei_sb_2666085_ sb_2666085_, Pleurobrachia_bachei_sb_2667995_ sb_2667995_, Pleurobrachia_bachei_sb_2667996_ sb_2667996_							
N7.HOG0000468	OG0000740	n0																							Beroe_ovata_Bova1_4.0091.g56.t1 Bova1_4.0091.g56.t1, Beroe_ovata_Bova1_4.0091.g56.t2 Bova1_4.0091.g56.t2, Beroe_ovata_Bova1_4.0043.g18.t1 Bova1_4.0043.g18.t1	Mnemiopsis_leidyi_ML102245a ML102245a, Mnemiopsis_leidyi_ML003225a ML003225a	Pleurobrachia_bachei_sb_2662519_ sb_2662519_							
N7.HOG0000469	OG0000741	n0																							Beroe_ovata_Bova1_4.0083.g54.t1 Bova1_4.0083.g54.t1, Beroe_ovata_Bova1_4.0083.g53.t1 Bova1_4.0083.g53.t1	Mnemiopsis_leidyi_ML021112a ML021112a	Pleurobrachia_bachei_sb_2667082_ sb_2667082_, Pleurobrachia_bachei_sb_2660192_ sb_2660192_, Pleurobrachia_bachei_sb_2665161_ sb_2665161_							
N7.HOG0000470	OG0000742	n0																							Beroe_ovata_Bova1_4.0110.g47.t1 Bova1_4.0110.g47.t1, Beroe_ovata_Bova1_4.0110.g47.t3 Bova1_4.0110.g47.t3, Beroe_ovata_Bova1_4.0110.g47.t2 Bova1_4.0110.g47.t2	Mnemiopsis_leidyi_ML234536a ML234536a	Pleurobrachia_bachei_sb_2639935_ sb_2639935_, Pleurobrachia_bachei_sb_2642702_ sb_2642702_							
N7.HOG0000471	OG0000743	n0																							Beroe_ovata_Bova1_4.0116.g7.t1 Bova1_4.0116.g7.t1, Beroe_ovata_Bova1_4.0116.g8.t2 Bova1_4.0116.g8.t2, Beroe_ovata_Bova1_4.0116.g8.t1 Bova1_4.0116.g8.t1	Mnemiopsis_leidyi_ML14783a ML14783a	Pleurobrachia_bachei_sb_2659228_ sb_2659228_, Pleurobrachia_bachei_sb_2664918_ sb_2664918_							
N7.HOG0000472	OG0000744	n0																							Beroe_ovata_Bova1_4.0951.g1.t1 Bova1_4.0951.g1.t1, Beroe_ovata_Bova1_4.0187.g34.t1 Bova1_4.0187.g34.t1	Mnemiopsis_leidyi_ML239512a ML239512a	Pleurobrachia_bachei_sb_2649448_ sb_2649448_, Pleurobrachia_bachei_sb_2666195_ sb_2666195_, Pleurobrachia_bachei_sb_2658608_ sb_2658608_							
N7.HOG0000473	OG0000745	n0																							Beroe_ovata_Bova1_4.0328.g5.t1 Bova1_4.0328.g5.t1, Beroe_ovata_Bova1_4.0328.g5.t2 Bova1_4.0328.g5.t2									
N7.HOG0000474	OG0000746	n0																								Mnemiopsis_leidyi_ML085725a ML085725a	Pleurobrachia_bachei_sb_2638457_ sb_2638457_, Pleurobrachia_bachei_sb_2652464_ sb_2652464_, Pleurobrachia_bachei_sb_2667261_ sb_2667261_							
N7.HOG0000475	OG0000760	n0	Monosiga_brevicollisXP_001747501.1 XP_001747501.1 uncharacterized protein MONBRDRAFT_27090 [Monosiga brevicollis MX1]																															
N7.HOG0000476	OG0000761	n0		Salpingoeca_rosetta_XP_004996190.1 XP_004996190.1 uncharacterized protein PTSG_11905 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004993433.1 XP_004993433.1 variable lymphocyte receptor A [Salpingoeca rosetta]																														
N7.HOG0000477	OG0000762	n0		Salpingoeca_rosetta_XP_004993276.1 XP_004993276.1 variable lymphocyte receptor [Salpingoeca rosetta]																														
N7.HOG0000478	OG0000763	n0		Salpingoeca_rosetta_XP_004991791.1 XP_004991791.1 uncharacterized protein PTSG_12666 [Salpingoeca rosetta]																														
N7.HOG0000479	OG0000764	n0		Salpingoeca_rosetta_XP_004991733.1 XP_004991733.1 uncharacterized protein PTSG_07930 [Salpingoeca rosetta]																														
N7.HOG0000480	OG0000767	n0																									Pleurobrachia_bachei_sb_2663944_ sb_2663944_							
N7.HOG0000481	OG0000784	n0																								Mnemiopsis_leidyi_ML12367a ML12367a								
N7.HOG0000482	OG0000838	n0																							Beroe_ovata_Bova1_4.0186.g12.t1 Bova1_4.0186.g12.t1	Mnemiopsis_leidyi_ML200255a ML200255a	Pleurobrachia_bachei_sb_2652090_ sb_2652090_							
N7.HOG0000483	OG0000845	n0																								Mnemiopsis_leidyi_ML12364a ML12364a								
N7.HOG0000484	OG0000864	n0																							Beroe_ovata_Bova1_4.0262.g14.t2 Bova1_4.0262.g14.t2, Beroe_ovata_Bova1_4.0262.g14.t1 Bova1_4.0262.g14.t1	Mnemiopsis_leidyi_ML23459a ML23459a	Pleurobrachia_bachei_sb_2668689_ sb_2668689_							
N7.HOG0000485	OG0000884	n0																							Beroe_ovata_Bova1_4.0023.g81.t1 Bova1_4.0023.g81.t1, Beroe_ovata_Bova1_4.1032.g1.t1 Bova1_4.1032.g1.t1	Mnemiopsis_leidyi_ML044127a ML044127a	Pleurobrachia_bachei_sb_2648054_ sb_2648054_							
N7.HOG0000486	OG0000917	n0																							Beroe_ovata_Bova1_4.1901.g1.t2 Bova1_4.1901.g1.t2, Beroe_ovata_Bova1_4.1901.g1.t1 Bova1_4.1901.g1.t1									
N7.HOG0000487	OG0000922	n0																							Beroe_ovata_Bova1_4.0164.g10.t1 Bova1_4.0164.g10.t1	Mnemiopsis_leidyi_ML10429a ML10429a	Pleurobrachia_bachei_sb_2646854_ sb_2646854_							
N7.HOG0000488	OG0000923	n0																									Pleurobrachia_bachei_sb_2659197_ sb_2659197_, Pleurobrachia_bachei_sb_2649467_ sb_2649467_							
N7.HOG0000489	OG0000926	n0																							Beroe_ovata_Bova1_4.0076.g37.t1 Bova1_4.0076.g37.t1, Beroe_ovata_Bova1_4.0076.g38.t1 Bova1_4.0076.g38.t1, Beroe_ovata_Bova1_4.0014.g4.t1 Bova1_4.0014.g4.t1, Beroe_ovata_Bova1_4.0014.g5.t1 Bova1_4.0014.g5.t1	Mnemiopsis_leidyi_ML368921a ML368921a								
N7.HOG0000490	OG0000927	n0																							Beroe_ovata_Bova1_4.0019.g87.t1 Bova1_4.0019.g87.t1, Beroe_ovata_Bova1_4.0019.g89.t1 Bova1_4.0019.g89.t1	Mnemiopsis_leidyi_ML402916a ML402916a	Pleurobrachia_bachei_sb_2641012_ sb_2641012_, Pleurobrachia_bachei_sb_2641014_ sb_2641014_							
N7.HOG0000491	OG0000928	n0																							Beroe_ovata_Bova1_4.0024.g82.t1 Bova1_4.0024.g82.t1, Beroe_ovata_Bova1_4.0024.g81.t1 Bova1_4.0024.g81.t1	Mnemiopsis_leidyi_ML15659a ML15659a	Pleurobrachia_bachei_sb_2645233_ sb_2645233_, Pleurobrachia_bachei_sb_2645232_ sb_2645232_							
N7.HOG0000492	OG0000929	n0																							Beroe_ovata_Bova1_4.0053.g31.t1 Bova1_4.0053.g31.t1, Beroe_ovata_Bova1_4.0053.g32.t1 Bova1_4.0053.g32.t1	Mnemiopsis_leidyi_ML154517a ML154517a	Pleurobrachia_bachei_sb_2644712_ sb_2644712_, Pleurobrachia_bachei_sb_2648278_ sb_2648278_							
N7.HOG0000493	OG0000930	n0																							Beroe_ovata_Bova1_4.0129.g36.t1 Bova1_4.0129.g36.t1, Beroe_ovata_Bova1_4.0129.g35.t1 Bova1_4.0129.g35.t1	Mnemiopsis_leidyi_ML064958a ML064958a, Mnemiopsis_leidyi_ML154132a ML154132a	Pleurobrachia_bachei_sb_2648990_ sb_2648990_							
N7.HOG0000494	OG0000931	n0																							Beroe_ovata_Bova1_4.0160.g9.t1 Bova1_4.0160.g9.t1, Beroe_ovata_Bova1_4.0160.g9.t5 Bova1_4.0160.g9.t5, Beroe_ovata_Bova1_4.0160.g9.t2 Bova1_4.0160.g9.t2, Beroe_ovata_Bova1_4.0160.g9.t3 Bova1_4.0160.g9.t3, Beroe_ovata_Bova1_4.0160.g9.t4 Bova1_4.0160.g9.t4									
N7.HOG0000495	OG0000932	n0																							Beroe_ovata_Bova1_4.0163.g39.t1 Bova1_4.0163.g39.t1, Beroe_ovata_Bova1_4.0549.g1.t1 Bova1_4.0549.g1.t1, Beroe_ovata_Bova1_4.0329.g1.t2 Bova1_4.0329.g1.t2, Beroe_ovata_Bova1_4.0329.g1.t1 Bova1_4.0329.g1.t1	Mnemiopsis_leidyi_ML16901a ML16901a								
N7.HOG0000496	OG0000933	n0																							Beroe_ovata_Bova1_4.0344.g4.t1 Bova1_4.0344.g4.t1	Mnemiopsis_leidyi_ML13831a ML13831a, Mnemiopsis_leidyi_ML26626a ML26626a	Pleurobrachia_bachei_sb_2657034_ sb_2657034_, Pleurobrachia_bachei_sb_2664326_ sb_2664326_							
N7.HOG0000497	OG0000934	n0																								Mnemiopsis_leidyi_ML012015a ML012015a, Mnemiopsis_leidyi_ML32598a ML32598a, Mnemiopsis_leidyi_ML39833a ML39833a, Mnemiopsis_leidyi_ML05677a ML05677a, Mnemiopsis_leidyi_ML089711a ML089711a								
N7.HOG0000498	OG0000935	n0																								Mnemiopsis_leidyi_ML343419a ML343419a, Mnemiopsis_leidyi_ML216345a ML216345a, Mnemiopsis_leidyi_ML21204a ML21204a, Mnemiopsis_leidyi_ML23336a ML23336a	Pleurobrachia_bachei_sb_2661388_ sb_2661388_							
N7.HOG0000499	OG0000936	n0																									Pleurobrachia_bachei_sb_2663618_ sb_2663618_, Pleurobrachia_bachei_sb_2638430_ sb_2638430_, Pleurobrachia_bachei_sb_2641434_ sb_2641434_, Pleurobrachia_bachei_sb_2647841_ sb_2647841_, Pleurobrachia_bachei_sb_2663014_ sb_2663014_							
N7.HOG0000500	OG0000937	n0																									Pleurobrachia_bachei_sb_2665730_ sb_2665730_, Pleurobrachia_bachei_sb_2669116_ sb_2669116_, Pleurobrachia_bachei_sb_2639484_ sb_2639484_, Pleurobrachia_bachei_sb_2643010_ sb_2643010_, Pleurobrachia_bachei_sb_2661262_ sb_2661262_							
N7.HOG0000501	OG0000938	n0																									Pleurobrachia_bachei_sb_2645802_ sb_2645802_							
N7.HOG0000502	OG0000956	n0	Monosiga_brevicollisXP_001749089.1 XP_001749089.1 uncharacterized protein MONBRDRAFT_33936 [Monosiga brevicollis MX1]																															
N7.HOG0000503	OG0000957	n0		Salpingoeca_rosetta_XP_004996209.1 XP_004996209.1 uncharacterized protein PTSG_02712 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004994847.1 XP_004994847.1 uncharacterized protein PTSG_03951 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004998359.1 XP_004998359.1 uncharacterized protein PTSG_00890 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004996353.1 XP_004996353.1 uncharacterized protein PTSG_11930 [Salpingoeca rosetta]																														
N7.HOG0000504	OG0001007	n0																									Pleurobrachia_bachei_sb_2648851_ sb_2648851_							
N7.HOG0000505	OG0001029	n0																							Beroe_ovata_Bova1_4.0090.g26.t1 Bova1_4.0090.g26.t1, Beroe_ovata_Bova1_4.0090.g25.t1 Bova1_4.0090.g25.t1		Pleurobrachia_bachei_sb_2661595_ sb_2661595_							
N7.HOG0000506	OG0001032	n0																							Beroe_ovata_Bova1_4.0306.g1.t1 Bova1_4.0306.g1.t1		Pleurobrachia_bachei_sb_2666540_ sb_2666540_, Pleurobrachia_bachei_sb_2656026_ sb_2656026_							
N7.HOG0000507	OG0001033	n0																									Pleurobrachia_bachei_sb_2665190_ sb_2665190_							
N7.HOG0000508	OG0001073	n0																									Pleurobrachia_bachei_sb_2639492_ sb_2639492_							
N7.HOG0000509	OG0001074	n0																									Pleurobrachia_bachei_sb_2659041_ sb_2659041_							
N7.HOG0000510	OG0001088	n0																								Mnemiopsis_leidyi_ML04419a ML04419a	Pleurobrachia_bachei_sb_2663802_ sb_2663802_							
N7.HOG0000511	OG0001091	n0																									Pleurobrachia_bachei_sb_2655595_ sb_2655595_							
N7.HOG0000512	OG0001117	n0																								Mnemiopsis_leidyi_ML00157a ML00157a, Mnemiopsis_leidyi_ML05595a ML05595a, Mnemiopsis_leidyi_ML455314a ML455314a								
N7.HOG0000513	OG0001122	n0																							Beroe_ovata_Bova1_4.0155.g19.t1 Bova1_4.0155.g19.t1	Mnemiopsis_leidyi_ML057616a ML057616a	Pleurobrachia_bachei_sb_2656004_ sb_2656004_							
N7.HOG0000514	OG0001153	n0																									Pleurobrachia_bachei_sb_2662623_ sb_2662623_, Pleurobrachia_bachei_sb_2649255_ sb_2649255_							
N7.HOG0000515	OG0001178	n0																									Pleurobrachia_bachei_sb_2646096_ sb_2646096_							
N7.HOG0000516	OG0001180	n0																									Pleurobrachia_bachei_sb_2645262_ sb_2645262_							
N7.HOG0000517	OG0001184	n0																								Mnemiopsis_leidyi_ML04122a ML04122a								
N7.HOG0000518	OG0001202	n0																								Mnemiopsis_leidyi_ML27964a ML27964a								
N7.HOG0000519	OG0001216	n0																							Beroe_ovata_Bova1_4.0027.g6.t1 Bova1_4.0027.g6.t1	Mnemiopsis_leidyi_ML13703a ML13703a	Pleurobrachia_bachei_sb_2650153_ sb_2650153_							
N7.HOG0000520	OG0001223	n0																									Pleurobrachia_bachei_sb_2659358_ sb_2659358_, Pleurobrachia_bachei_sb_2658589_ sb_2658589_, Pleurobrachia_bachei_sb_2665462_ sb_2665462_							
N7.HOG0000521	OG0001224	n0																							Beroe_ovata_Bova1_4.0007.g54.t1 Bova1_4.0007.g54.t1, Beroe_ovata_Bova1_4.0007.g53.t1 Bova1_4.0007.g53.t1	Mnemiopsis_leidyi_ML114623a ML114623a	Pleurobrachia_bachei_sb_2654346_ sb_2654346_							
N7.HOG0000522	OG0001225	n0																							Beroe_ovata_Bova1_4.0008.g107.t1 Bova1_4.0008.g107.t1	Mnemiopsis_leidyi_ML07133a ML07133a	Pleurobrachia_bachei_sb_2639869_ sb_2639869_, Pleurobrachia_bachei_sb_2662853_ sb_2662853_							
N7.HOG0000523	OG0001226	n0																							Beroe_ovata_Bova1_4.0014.g123.t1 Bova1_4.0014.g123.t1	Mnemiopsis_leidyi_ML1541102a ML1541102a	Pleurobrachia_bachei_sb_2669264_ sb_2669264_, Pleurobrachia_bachei_sb_2649610_ sb_2649610_							
