HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N20.HOG0000376	OG0000489	n0																							Beroe_ovata_Bova1_4.0469.g3.t4 Bova1_4.0469.g3.t4, Beroe_ovata_Bova1_4.0469.g3.t2 Bova1_4.0469.g3.t2, Beroe_ovata_Bova1_4.0469.g3.t1 Bova1_4.0469.g3.t1, Beroe_ovata_Bova1_4.0469.g3.t3 Bova1_4.0469.g3.t3									
N20.HOG0000377	OG0000494	n0																								Mnemiopsis_leidyi_ML234538a ML234538a, Mnemiopsis_leidyi_ML004910a ML004910a, Mnemiopsis_leidyi_ML145412a ML145412a, Mnemiopsis_leidyi_ML08837a ML08837a, Mnemiopsis_leidyi_ML055910a ML055910a, Mnemiopsis_leidyi_ML20733a ML20733a, Mnemiopsis_leidyi_ML26752a ML26752a, Mnemiopsis_leidyi_ML050917a ML050917a, Mnemiopsis_leidyi_ML20263a ML20263a								
N20.HOG0000378	OG0000500	n0																							Beroe_ovata_Bova1_4.0087.g43.t1 Bova1_4.0087.g43.t1									
N20.HOG0000379	OG0000524	n0																								Mnemiopsis_leidyi_ML002511a ML002511a								
N20.HOG0000380	OG0000542	n0																							Beroe_ovata_Bova1_4.0092.g30.t1 Bova1_4.0092.g30.t1, Beroe_ovata_Bova1_4.0092.g29.t1 Bova1_4.0092.g29.t1	Mnemiopsis_leidyi_ML15155a ML15155a								
N20.HOG0000381	OG0000546	n1																							Beroe_ovata_Bova1_4.0187.g36.t1 Bova1_4.0187.g36.t1, Beroe_ovata_Bova1_4.0187.g36.t2 Bova1_4.0187.g36.t2, Beroe_ovata_Bova1_4.0187.g37.t1 Bova1_4.0187.g37.t1	Mnemiopsis_leidyi_ML02449a ML02449a								
N20.HOG0000382	OG0000546	n5																							Beroe_ovata_Bova1_4.0022.g1.t1 Bova1_4.0022.g1.t1									
N20.HOG0000383	OG0000547	n0																							Beroe_ovata_Bova1_4.0267.g5.t3 Bova1_4.0267.g5.t3, Beroe_ovata_Bova1_4.0267.g5.t5 Bova1_4.0267.g5.t5, Beroe_ovata_Bova1_4.0267.g5.t1 Bova1_4.0267.g5.t1, Beroe_ovata_Bova1_4.0267.g5.t2 Bova1_4.0267.g5.t2, Beroe_ovata_Bova1_4.0267.g5.t6 Bova1_4.0267.g5.t6, Beroe_ovata_Bova1_4.0267.g5.t4 Bova1_4.0267.g5.t4	Mnemiopsis_leidyi_ML010612a ML010612a								
N20.HOG0000384	OG0000548	n2																							Beroe_ovata_Bova1_4.0621.g1.t1 Bova1_4.0621.g1.t1	Mnemiopsis_leidyi_ML004938a ML004938a								
N20.HOG0000385	OG0000548	n4																							Beroe_ovata_Bova1_4.0300.g4.t1 Bova1_4.0300.g4.t1	Mnemiopsis_leidyi_ML004937a ML004937a								
N20.HOG0000386	OG0000598	n0																							Beroe_ovata_Bova1_4.0061.g27.t2 Bova1_4.0061.g27.t2, Beroe_ovata_Bova1_4.0061.g27.t1 Bova1_4.0061.g27.t1									
N20.HOG0000387	OG0000606	n3																							Beroe_ovata_Bova1_4.0072.g23.t1 Bova1_4.0072.g23.t1	Mnemiopsis_leidyi_ML08105a ML08105a								
N20.HOG0000388	OG0000606	n4																							Beroe_ovata_Bova1_4.0008.g61.t1 Bova1_4.0008.g61.t1	Mnemiopsis_leidyi_ML08104a ML08104a, Mnemiopsis_leidyi_ML356014a ML356014a								
N20.HOG0000389	OG0000622	n0																								Mnemiopsis_leidyi_ML070218a ML070218a								
N20.HOG0000390	OG0000625	n0																							Beroe_ovata_Bova1_4.0494.g3.t1 Bova1_4.0494.g3.t1									
N20.HOG0000391	OG0000637	n0																							Beroe_ovata_Bova1_4.0022.g2.t1 Bova1_4.0022.g2.t1									
N20.HOG0000392	OG0000676	n0																							Beroe_ovata_Bova1_4.0080.g9.t2 Bova1_4.0080.g9.t2, Beroe_ovata_Bova1_4.0080.g9.t1 Bova1_4.0080.g9.t1, Beroe_ovata_Bova1_4.0080.g10.t1 Bova1_4.0080.g10.t1	Mnemiopsis_leidyi_ML096827a ML096827a								
N20.HOG0000393	OG0000701	n0																							Beroe_ovata_Bova1_4.0011.g36.t1 Bova1_4.0011.g36.t1									
N20.HOG0000394	OG0000707	n0																								Mnemiopsis_leidyi_ML14876a ML14876a								
N20.HOG0000395	OG0000708	n0																							Beroe_ovata_Bova1_4.0075.g18.t2 Bova1_4.0075.g18.t2, Beroe_ovata_Bova1_4.0075.g18.t1 Bova1_4.0075.g18.t1	Mnemiopsis_leidyi_ML218914a ML218914a, Mnemiopsis_leidyi_ML032518a ML032518a								
N20.HOG0000396	OG0000718	n0																							Beroe_ovata_Bova1_4.0426.g2.t1 Bova1_4.0426.g2.t1, Beroe_ovata_Bova1_4.0575.g2.t2 Bova1_4.0575.g2.t2, Beroe_ovata_Bova1_4.0575.g2.t1 Bova1_4.0575.g2.t1									
N20.HOG0000397	OG0000736	n0																								Mnemiopsis_leidyi_ML120718a ML120718a								
N20.HOG0000398	OG0000740	n0																							Beroe_ovata_Bova1_4.0091.g56.t1 Bova1_4.0091.g56.t1, Beroe_ovata_Bova1_4.0091.g56.t2 Bova1_4.0091.g56.t2, Beroe_ovata_Bova1_4.0043.g18.t1 Bova1_4.0043.g18.t1	Mnemiopsis_leidyi_ML102245a ML102245a, Mnemiopsis_leidyi_ML003225a ML003225a								
N20.HOG0000399	OG0000741	n0																							Beroe_ovata_Bova1_4.0083.g54.t1 Bova1_4.0083.g54.t1, Beroe_ovata_Bova1_4.0083.g53.t1 Bova1_4.0083.g53.t1	Mnemiopsis_leidyi_ML021112a ML021112a								
N20.HOG0000400	OG0000742	n0																							Beroe_ovata_Bova1_4.0110.g47.t1 Bova1_4.0110.g47.t1, Beroe_ovata_Bova1_4.0110.g47.t3 Bova1_4.0110.g47.t3, Beroe_ovata_Bova1_4.0110.g47.t2 Bova1_4.0110.g47.t2	Mnemiopsis_leidyi_ML234536a ML234536a								
N20.HOG0000401	OG0000743	n0																							Beroe_ovata_Bova1_4.0116.g7.t1 Bova1_4.0116.g7.t1, Beroe_ovata_Bova1_4.0116.g8.t2 Bova1_4.0116.g8.t2, Beroe_ovata_Bova1_4.0116.g8.t1 Bova1_4.0116.g8.t1	Mnemiopsis_leidyi_ML14783a ML14783a								
N20.HOG0000402	OG0000744	n0																							Beroe_ovata_Bova1_4.0951.g1.t1 Bova1_4.0951.g1.t1, Beroe_ovata_Bova1_4.0187.g34.t1 Bova1_4.0187.g34.t1	Mnemiopsis_leidyi_ML239512a ML239512a								
N20.HOG0000403	OG0000745	n0																							Beroe_ovata_Bova1_4.0328.g5.t1 Bova1_4.0328.g5.t1, Beroe_ovata_Bova1_4.0328.g5.t2 Bova1_4.0328.g5.t2									
N20.HOG0000404	OG0000746	n0																								Mnemiopsis_leidyi_ML085725a ML085725a								
N20.HOG0000405	OG0000784	n0																								Mnemiopsis_leidyi_ML12367a ML12367a								
N20.HOG0000406	OG0000838	n0																							Beroe_ovata_Bova1_4.0186.g12.t1 Bova1_4.0186.g12.t1	Mnemiopsis_leidyi_ML200255a ML200255a								
N20.HOG0000407	OG0000845	n0																								Mnemiopsis_leidyi_ML12364a ML12364a								
N20.HOG0000408	OG0000864	n0																							Beroe_ovata_Bova1_4.0262.g14.t2 Bova1_4.0262.g14.t2, Beroe_ovata_Bova1_4.0262.g14.t1 Bova1_4.0262.g14.t1	Mnemiopsis_leidyi_ML23459a ML23459a								
N20.HOG0000409	OG0000884	n0																							Beroe_ovata_Bova1_4.0023.g81.t1 Bova1_4.0023.g81.t1, Beroe_ovata_Bova1_4.1032.g1.t1 Bova1_4.1032.g1.t1	Mnemiopsis_leidyi_ML044127a ML044127a								
N20.HOG0000410	OG0000917	n0																							Beroe_ovata_Bova1_4.1901.g1.t2 Bova1_4.1901.g1.t2, Beroe_ovata_Bova1_4.1901.g1.t1 Bova1_4.1901.g1.t1									
N20.HOG0000411	OG0000922	n0																							Beroe_ovata_Bova1_4.0164.g10.t1 Bova1_4.0164.g10.t1	Mnemiopsis_leidyi_ML10429a ML10429a								
N20.HOG0000412	OG0000926	n0																							Beroe_ovata_Bova1_4.0076.g37.t1 Bova1_4.0076.g37.t1, Beroe_ovata_Bova1_4.0076.g38.t1 Bova1_4.0076.g38.t1, Beroe_ovata_Bova1_4.0014.g4.t1 Bova1_4.0014.g4.t1, Beroe_ovata_Bova1_4.0014.g5.t1 Bova1_4.0014.g5.t1	Mnemiopsis_leidyi_ML368921a ML368921a								
N20.HOG0000413	OG0000927	n2																							Beroe_ovata_Bova1_4.0019.g87.t1 Bova1_4.0019.g87.t1									
N20.HOG0000414	OG0000927	n3																							Beroe_ovata_Bova1_4.0019.g89.t1 Bova1_4.0019.g89.t1									
N20.HOG0000415	OG0000928	n0																							Beroe_ovata_Bova1_4.0024.g82.t1 Bova1_4.0024.g82.t1, Beroe_ovata_Bova1_4.0024.g81.t1 Bova1_4.0024.g81.t1	Mnemiopsis_leidyi_ML15659a ML15659a								
N20.HOG0000416	OG0000929	n0																							Beroe_ovata_Bova1_4.0053.g31.t1 Bova1_4.0053.g31.t1, Beroe_ovata_Bova1_4.0053.g32.t1 Bova1_4.0053.g32.t1	Mnemiopsis_leidyi_ML154517a ML154517a								
N20.HOG0000417	OG0000930	n0																							Beroe_ovata_Bova1_4.0129.g36.t1 Bova1_4.0129.g36.t1, Beroe_ovata_Bova1_4.0129.g35.t1 Bova1_4.0129.g35.t1	Mnemiopsis_leidyi_ML064958a ML064958a, Mnemiopsis_leidyi_ML154132a ML154132a								
N20.HOG0000418	OG0000931	n0																							Beroe_ovata_Bova1_4.0160.g9.t1 Bova1_4.0160.g9.t1, Beroe_ovata_Bova1_4.0160.g9.t5 Bova1_4.0160.g9.t5, Beroe_ovata_Bova1_4.0160.g9.t2 Bova1_4.0160.g9.t2, Beroe_ovata_Bova1_4.0160.g9.t3 Bova1_4.0160.g9.t3, Beroe_ovata_Bova1_4.0160.g9.t4 Bova1_4.0160.g9.t4									
N20.HOG0000419	OG0000932	n0																							Beroe_ovata_Bova1_4.0163.g39.t1 Bova1_4.0163.g39.t1, Beroe_ovata_Bova1_4.0549.g1.t1 Bova1_4.0549.g1.t1, Beroe_ovata_Bova1_4.0329.g1.t2 Bova1_4.0329.g1.t2, Beroe_ovata_Bova1_4.0329.g1.t1 Bova1_4.0329.g1.t1	Mnemiopsis_leidyi_ML16901a ML16901a								
N20.HOG0000420	OG0000933	n0																							Beroe_ovata_Bova1_4.0344.g4.t1 Bova1_4.0344.g4.t1	Mnemiopsis_leidyi_ML13831a ML13831a, Mnemiopsis_leidyi_ML26626a ML26626a								
N20.HOG0000421	OG0000934	n0																								Mnemiopsis_leidyi_ML012015a ML012015a, Mnemiopsis_leidyi_ML32598a ML32598a, Mnemiopsis_leidyi_ML39833a ML39833a, Mnemiopsis_leidyi_ML05677a ML05677a, Mnemiopsis_leidyi_ML089711a ML089711a								
N20.HOG0000422	OG0000935	n0																								Mnemiopsis_leidyi_ML343419a ML343419a, Mnemiopsis_leidyi_ML216345a ML216345a, Mnemiopsis_leidyi_ML21204a ML21204a, Mnemiopsis_leidyi_ML23336a ML23336a								
N20.HOG0000423	OG0001029	n0																							Beroe_ovata_Bova1_4.0090.g26.t1 Bova1_4.0090.g26.t1, Beroe_ovata_Bova1_4.0090.g25.t1 Bova1_4.0090.g25.t1									
N20.HOG0000424	OG0001032	n0																							Beroe_ovata_Bova1_4.0306.g1.t1 Bova1_4.0306.g1.t1									
N20.HOG0000425	OG0001088	n0																								Mnemiopsis_leidyi_ML04419a ML04419a								
N20.HOG0000426	OG0001117	n0																								Mnemiopsis_leidyi_ML00157a ML00157a, Mnemiopsis_leidyi_ML05595a ML05595a, Mnemiopsis_leidyi_ML455314a ML455314a								
N20.HOG0000427	OG0001122	n0																							Beroe_ovata_Bova1_4.0155.g19.t1 Bova1_4.0155.g19.t1	Mnemiopsis_leidyi_ML057616a ML057616a								
N20.HOG0000428	OG0001184	n0																								Mnemiopsis_leidyi_ML04122a ML04122a								
N20.HOG0000429	OG0001202	n0																								Mnemiopsis_leidyi_ML27964a ML27964a								
N20.HOG0000430	OG0001216	n0																							Beroe_ovata_Bova1_4.0027.g6.t1 Bova1_4.0027.g6.t1	Mnemiopsis_leidyi_ML13703a ML13703a								
N20.HOG0000431	OG0001224	n0																							Beroe_ovata_Bova1_4.0007.g54.t1 Bova1_4.0007.g54.t1, Beroe_ovata_Bova1_4.0007.g53.t1 Bova1_4.0007.g53.t1	Mnemiopsis_leidyi_ML114623a ML114623a								
N20.HOG0000432	OG0001225	n0																							Beroe_ovata_Bova1_4.0008.g107.t1 Bova1_4.0008.g107.t1	Mnemiopsis_leidyi_ML07133a ML07133a								
N20.HOG0000433	OG0001226	n0																							Beroe_ovata_Bova1_4.0014.g123.t1 Bova1_4.0014.g123.t1	Mnemiopsis_leidyi_ML1541102a ML1541102a								
N20.HOG0000434	OG0001227	n0																							Beroe_ovata_Bova1_4.0022.g76.t1 Bova1_4.0022.g76.t1, Beroe_ovata_Bova1_4.0022.g75.t1 Bova1_4.0022.g75.t1	Mnemiopsis_leidyi_ML13812a ML13812a								
N20.HOG0000435	OG0001228	n0																							Beroe_ovata_Bova1_4.0042.g78.t1 Bova1_4.0042.g78.t1, Beroe_ovata_Bova1_4.0042.g79.t1 Bova1_4.0042.g79.t1	Mnemiopsis_leidyi_ML013612a ML013612a								
N20.HOG0000436	OG0001229	n0																							Beroe_ovata_Bova1_4.0053.g62.t2 Bova1_4.0053.g62.t2, Beroe_ovata_Bova1_4.0053.g62.t1 Bova1_4.0053.g62.t1									
N20.HOG0000437	OG0001230	n0																							Beroe_ovata_Bova1_4.0054.g18.t1 Bova1_4.0054.g18.t1, Beroe_ovata_Bova1_4.0054.g19.t1 Bova1_4.0054.g19.t1	Mnemiopsis_leidyi_ML086634a ML086634a								
N20.HOG0000438	OG0001231	n0																							Beroe_ovata_Bova1_4.0063.g24.t2 Bova1_4.0063.g24.t2, Beroe_ovata_Bova1_4.0063.g24.t1 Bova1_4.0063.g24.t1	Mnemiopsis_leidyi_ML093027a ML093027a								
N20.HOG0000439	OG0001232	n0																							Beroe_ovata_Bova1_4.0104.g33.t3 Bova1_4.0104.g33.t3, Beroe_ovata_Bova1_4.0104.g33.t2 Bova1_4.0104.g33.t2, Beroe_ovata_Bova1_4.0104.g33.t1 Bova1_4.0104.g33.t1	Mnemiopsis_leidyi_ML49658a ML49658a								
N20.HOG0000440	OG0001233	n0																							Beroe_ovata_Bova1_4.0110.g17.t1 Bova1_4.0110.g17.t1	Mnemiopsis_leidyi_ML06515a ML06515a								
N20.HOG0000441	OG0001234	n0																							Beroe_ovata_Bova1_4.0198.g12.t1 Bova1_4.0198.g12.t1	Mnemiopsis_leidyi_ML02955a ML02955a, Mnemiopsis_leidyi_ML02956a ML02956a, Mnemiopsis_leidyi_ML120719a ML120719a								
N20.HOG0000442	OG0001235	n0																							Beroe_ovata_Bova1_4.0220.g23.t1 Bova1_4.0220.g23.t1	Mnemiopsis_leidyi_ML119716a ML119716a								
N20.HOG0000443	OG0001236	n0																							Beroe_ovata_Bova1_4.0328.g10.t1 Bova1_4.0328.g10.t1	Mnemiopsis_leidyi_ML068137a ML068137a, Mnemiopsis_leidyi_ML41279a ML41279a								
N20.HOG0000444	OG0001237	n0																							Beroe_ovata_Bova1_4.0341.g16.t1 Bova1_4.0341.g16.t1	Mnemiopsis_leidyi_ML136011a ML136011a								
N20.HOG0000445	OG0001238	n0																							Beroe_ovata_Bova1_4.0384.g7.t1 Bova1_4.0384.g7.t1, Beroe_ovata_Bova1_4.0384.g8.t1 Bova1_4.0384.g8.t1	Mnemiopsis_leidyi_ML008327a ML008327a								
N20.HOG0000446	OG0001239	n0																								Mnemiopsis_leidyi_ML20572a ML20572a, Mnemiopsis_leidyi_ML149216a ML149216a, Mnemiopsis_leidyi_ML41821a ML41821a, Mnemiopsis_leidyi_ML020064a ML020064a								
N20.HOG0000447	OG0001240	n0																								Mnemiopsis_leidyi_ML182031a ML182031a, Mnemiopsis_leidyi_ML11855a ML11855a, Mnemiopsis_leidyi_ML15049a ML15049a								
N20.HOG0000448	OG0001241	n0																								Mnemiopsis_leidyi_ML216360a ML216360a								
N20.HOG0000449	OG0001653	-																							Beroe_ovata_Bova1_4.0010.g95.t1 Bova1_4.0010.g95.t1	Mnemiopsis_leidyi_ML011732a ML011732a, Mnemiopsis_leidyi_ML011730a ML011730a								
N20.HOG0000450	OG0001655	-																							Beroe_ovata_Bova1_4.0033.g93.t1 Bova1_4.0033.g93.t1, Beroe_ovata_Bova1_4.0250.g20.t2 Bova1_4.0250.g20.t2, Beroe_ovata_Bova1_4.0250.g20.t1 Bova1_4.0250.g20.t1									
N20.HOG0000451	OG0001656	-																							Beroe_ovata_Bova1_4.0035.g1.t1 Bova1_4.0035.g1.t1, Beroe_ovata_Bova1_4.0035.g1.t2 Bova1_4.0035.g1.t2	Mnemiopsis_leidyi_ML04676a ML04676a								
N20.HOG0000452	OG0001657	-																							Beroe_ovata_Bova1_4.0038.g47.t1 Bova1_4.0038.g47.t1, Beroe_ovata_Bova1_4.0038.g47.t2 Bova1_4.0038.g47.t2	Mnemiopsis_leidyi_ML03782a ML03782a								
N20.HOG0000453	OG0001664	-																							Beroe_ovata_Bova1_4.0087.g15.t1 Bova1_4.0087.g15.t1, Beroe_ovata_Bova1_4.0087.g15.t2 Bova1_4.0087.g15.t2, Beroe_ovata_Bova1_4.0087.g16.t1 Bova1_4.0087.g16.t1									
N20.HOG0000454	OG0001665	-																							Beroe_ovata_Bova1_4.0559.g6.t1 Bova1_4.0559.g6.t1, Beroe_ovata_Bova1_4.0117.g17.t1 Bova1_4.0117.g17.t1, Beroe_ovata_Bova1_4.0559.g7.t1 Bova1_4.0559.g7.t1									
N20.HOG0000455	OG0001666	-																							Beroe_ovata_Bova1_4.0129.g10.t1 Bova1_4.0129.g10.t1, Beroe_ovata_Bova1_4.0129.g9.t1 Bova1_4.0129.g9.t1	Mnemiopsis_leidyi_ML03434a ML03434a								
N20.HOG0000456	OG0001669	-																							Beroe_ovata_Bova1_4.0239.g19.t3 Bova1_4.0239.g19.t3, Beroe_ovata_Bova1_4.0239.g19.t2 Bova1_4.0239.g19.t2, Beroe_ovata_Bova1_4.0239.g19.t1 Bova1_4.0239.g19.t1									
N20.HOG0000457	OG0001674	-																								Mnemiopsis_leidyi_ML06691a ML06691a, Mnemiopsis_leidyi_ML006313a ML006313a, Mnemiopsis_leidyi_ML279829a ML279829a								
N20.HOG0000458	OG0001676	-																								Mnemiopsis_leidyi_ML16649a ML16649a, Mnemiopsis_leidyi_ML03354a ML03354a, Mnemiopsis_leidyi_ML077621a ML077621a								
N20.HOG0000459	OG0002152	-																							Beroe_ovata_Bova1_4.0004.g159.t1 Bova1_4.0004.g159.t1	Mnemiopsis_leidyi_ML05421a ML05421a								
N20.HOG0000460	OG0002153	-																							Beroe_ovata_Bova1_4.0010.g36.t1 Bova1_4.0010.g36.t1, Beroe_ovata_Bova1_4.0010.g35.t1 Bova1_4.0010.g35.t1									
N20.HOG0000461	OG0002154	-																							Beroe_ovata_Bova1_4.0139.g36.t1 Bova1_4.0139.g36.t1, Beroe_ovata_Bova1_4.0040.g56.t2 Bova1_4.0040.g56.t2									
N20.HOG0000462	OG0002157	-																							Beroe_ovata_Bova1_4.0060.g29.t2 Bova1_4.0060.g29.t2, Beroe_ovata_Bova1_4.0060.g29.t1 Bova1_4.0060.g29.t1									
N20.HOG0000463	OG0002158	-																							Beroe_ovata_Bova1_4.0066.g38.t1 Bova1_4.0066.g38.t1, Beroe_ovata_Bova1_4.0066.g37.t1 Bova1_4.0066.g37.t1									
N20.HOG0000464	OG0002160	-																							Beroe_ovata_Bova1_4.0137.g3.t1 Bova1_4.0137.g3.t1, Beroe_ovata_Bova1_4.0137.g3.t2 Bova1_4.0137.g3.t2									
N20.HOG0000465	OG0002161	-																							Beroe_ovata_Bova1_4.0163.g28.t1 Bova1_4.0163.g28.t1, Beroe_ovata_Bova1_4.0163.g27.t1 Bova1_4.0163.g27.t1									
N20.HOG0000466	OG0002163	-																							Beroe_ovata_Bova1_4.0172.g12.t1 Bova1_4.0172.g12.t1, Beroe_ovata_Bova1_4.0172.g11.t1 Bova1_4.0172.g11.t1									
N20.HOG0000467	OG0002164	-																							Beroe_ovata_Bova1_4.0247.g2.t1 Bova1_4.0247.g2.t1	Mnemiopsis_leidyi_ML22353a ML22353a								
N20.HOG0000468	OG0002165	-																							Beroe_ovata_Bova1_4.0355.g5.t1 Bova1_4.0355.g5.t1, Beroe_ovata_Bova1_4.0355.g4.t1 Bova1_4.0355.g4.t1									
N20.HOG0000469	OG0002166	-																							Beroe_ovata_Bova1_4.0516.g4.t1 Bova1_4.0516.g4.t1	Mnemiopsis_leidyi_ML047911a ML047911a								
N20.HOG0000470	OG0002167	-																								Mnemiopsis_leidyi_ML057311a ML057311a, Mnemiopsis_leidyi_ML003232a ML003232a								
N20.HOG0000471	OG0002169	-																								Mnemiopsis_leidyi_ML031210a ML031210a, Mnemiopsis_leidyi_ML20854a ML20854a								
N20.HOG0000472	OG0002172	-																								Mnemiopsis_leidyi_ML046328a ML046328a, Mnemiopsis_leidyi_ML14071a ML14071a								
N20.HOG0000473	OG0002177	-																								Mnemiopsis_leidyi_ML087118a ML087118a, Mnemiopsis_leidyi_ML087117a ML087117a								
N20.HOG0000474	OG0002180	-																								Mnemiopsis_leidyi_ML11721a ML11721a, Mnemiopsis_leidyi_ML402912a ML402912a								
N20.HOG0000475	OG0002190	-																								Mnemiopsis_leidyi_ML216341a ML216341a, Mnemiopsis_leidyi_ML216343a ML216343a								
