Orthogroup	Chordata_Vertebrata_Homo_sapiens	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000018	Homo_sapiens_sp_P56730_NETR_HUMAN sp|P56730|NETR_HUMAN Neurotrypsin OS=Homo sapiens OX=9606 GN=PRSS12 PE=2 SV=2	Branchiostoma_lanceolatum_tr_A0A8K0EDU5_A0A8K0EDU5_BRALA tr|A0A8K0EDU5|A0A8K0EDU5_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z4T7_A0A8J9Z4T7_BRALA tr|A0A8J9Z4T7|A0A8J9Z4T7_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z550_A0A8J9Z550_BRALA tr|A0A8J9Z550|A0A8J9Z550_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3V9_A0A8J9Z3V9_BRALA tr|A0A8J9Z3V9|A0A8J9Z3V9_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ECT4_A0A8K0ECT4_BRALA tr|A0A8K0ECT4|A0A8K0ECT4_BRALA Neurotrypsin OS=Branchiostoma lanceolatum OX=7740 GN=PRSS12 PE=4 SV=1
OG0000018	Homo_sapiens_sp_Q08397_LOXL1_HUMAN sp|Q08397|LOXL1_HUMAN Lysyl oxidase homolog 1 OS=Homo sapiens OX=9606 GN=LOXL1 PE=1 SV=2, Homo_sapiens_sp_P28300_LYOX_HUMAN sp|P28300|LYOX_HUMAN Protein-lysine 6-oxidase OS=Homo sapiens OX=9606 GN=LOX PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9ZNU3_A0A8J9ZNU3_BRALA tr|A0A8J9ZNU3|A0A8J9ZNU3_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMK0_A0A8S4MMK0_BRALA tr|A0A8S4MMK0|A0A8S4MMK0_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MN11_A0A8S4MN11_BRALA tr|A0A8S4MN11|A0A8S4MN11_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZQE5_A0A8J9ZQE5_BRALA tr|A0A8J9ZQE5|A0A8J9ZQE5_BRALA LOXL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LOXL1 PE=4 SV=1
OG0000019	Homo_sapiens_sp_O14793_GDF8_HUMAN sp|O14793|GDF8_HUMAN Growth/differentiation factor 8 OS=Homo sapiens OX=9606 GN=MSTN PE=1 SV=1, Homo_sapiens_sp_O95390_GDF11_HUMAN sp|O95390|GDF11_HUMAN Growth/differentiation factor 11 OS=Homo sapiens OX=9606 GN=GDF11 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9W789_A0A8J9W789_BRALA tr|A0A8J9W789|A0A8J9W789_BRALA GDF11 protein OS=Branchiostoma lanceolatum OX=7740 GN=GDF11 PE=3 SV=1
OG0000019	Homo_sapiens_sp_P55103_INHBC_HUMAN sp|P55103|INHBC_HUMAN Inhibin beta C chain OS=Homo sapiens OX=9606 GN=INHBC PE=2 SV=1, Homo_sapiens_sp_P58166_INHBE_HUMAN sp|P58166|INHBE_HUMAN Inhibin beta E chain OS=Homo sapiens OX=9606 GN=INHBE PE=1 SV=1, Homo_sapiens_sp_P08476_INHBA_HUMAN sp|P08476|INHBA_HUMAN Inhibin beta A chain OS=Homo sapiens OX=9606 GN=INHBA PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9YQV8_A0A8J9YQV8_BRALA tr|A0A8J9YQV8|A0A8J9YQV8_BRALA INHBB protein OS=Branchiostoma lanceolatum OX=7740 GN=INHBB PE=3 SV=1
OG0000019	Homo_sapiens_sp_Q6KF10_GDF6_HUMAN sp|Q6KF10|GDF6_HUMAN Growth/differentiation factor 6 OS=Homo sapiens OX=9606 GN=GDF6 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EZZ8_A0A8K0EZZ8_BRALA tr|A0A8K0EZZ8|A0A8K0EZZ8_BRALA GDF5 protein OS=Branchiostoma lanceolatum OX=7740 GN=GDF5 PE=3 SV=1
OG0000019	Homo_sapiens_sp_P12645_BMP3_HUMAN sp|P12645|BMP3_HUMAN Bone morphogenetic protein 3 OS=Homo sapiens OX=9606 GN=BMP3 PE=1 SV=2, Homo_sapiens_sp_P55107_GDF10_HUMAN sp|P55107|GDF10_HUMAN Growth/differentiation factor 10 OS=Homo sapiens OX=9606 GN=GDF10 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EBU4_A0A8K0EBU4_BRALA tr|A0A8K0EBU4|A0A8K0EBU4_BRALA BMP3 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP3 PE=3 SV=1
OG0000019	Homo_sapiens_sp_Q9NR23_GDF3_HUMAN sp|Q9NR23|GDF3_HUMAN Growth/differentiation factor 3 OS=Homo sapiens OX=9606 GN=GDF3 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9ZU07_A0A8J9ZU07_BRALA tr|A0A8J9ZU07|A0A8J9ZU07_BRALA BMP2 protein OS=Branchiostoma lanceolatum OX=7740 GN=BMP2 PE=3 SV=1
OG0000020	Homo_sapiens_sp_P13942_COBA2_HUMAN sp|P13942|COBA2_HUMAN Collagen alpha-2_XI_ chain OS=Homo sapiens OX=9606 GN=COL11A2 PE=1 SV=5, Homo_sapiens_sp_P20908_CO5A1_HUMAN sp|P20908|CO5A1_HUMAN Collagen alpha-1_V_ chain OS=Homo sapiens OX=9606 GN=COL5A1 PE=1 SV=3, Homo_sapiens_sp_P12107_COBA1_HUMAN sp|P12107|COBA1_HUMAN Collagen alpha-1_XI_ chain OS=Homo sapiens OX=9606 GN=COL11A1 PE=1 SV=4, Homo_sapiens_sp_P25940_CO5A3_HUMAN sp|P25940|CO5A3_HUMAN Collagen alpha-3_V_ chain OS=Homo sapiens OX=9606 GN=COL5A3 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8K0A9T4_A0A8K0A9T4_BRALA tr|A0A8K0A9T4|A0A8K0A9T4_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AAG3_A0A8K0AAG3_BRALA tr|A0A8K0AAG3|A0A8K0AAG3_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ADJ7_A0A8K0ADJ7_BRALA tr|A0A8K0ADJ7|A0A8K0ADJ7_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9U2_A0A8K0A9U2_BRALA tr|A0A8K0A9U2|A0A8K0A9U2_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F255_A0A8K0F255_BRALA tr|A0A8K0F255|A0A8K0F255_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AAU6_A0A8K0AAU6_BRALA tr|A0A8K0AAU6|A0A8K0AAU6_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AC48_A0A8K0AC48_BRALA tr|A0A8K0AC48|A0A8K0AC48_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ACN8_A0A8K0ACN8_BRALA tr|A0A8K0ACN8|A0A8K0ACN8_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AB08_A0A8K0AB08_BRALA tr|A0A8K0AB08|A0A8K0AB08_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EZ91_A0A8K0EZ91_BRALA tr|A0A8K0EZ91|A0A8K0EZ91_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EWZ4_A0A8K0EWZ4_BRALA tr|A0A8K0EWZ4|A0A8K0EWZ4_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EZQ0_A0A8K0EZQ0_BRALA tr|A0A8K0EZQ0|A0A8K0EZQ0_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0F2N2_A0A8K0F2N2_BRALA tr|A0A8K0F2N2|A0A8K0F2N2_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AFY6_A0A8K0AFY6_BRALA tr|A0A8K0AFY6|A0A8K0AFY6_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABU0_A0A8K0ABU0_BRALA tr|A0A8K0ABU0|A0A8K0ABU0_BRALA COL11A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL11A2 PE=4 SV=1
OG0000020	Homo_sapiens_sp_P02458_CO2A1_HUMAN sp|P02458|CO2A1_HUMAN Collagen alpha-1_II_ chain OS=Homo sapiens OX=9606 GN=COL2A1 PE=1 SV=3, Homo_sapiens_sp_P02452_CO1A1_HUMAN sp|P02452|CO1A1_HUMAN Collagen alpha-1_I_ chain OS=Homo sapiens OX=9606 GN=COL1A1 PE=1 SV=6, Homo_sapiens_sp_P08123_CO1A2_HUMAN sp|P08123|CO1A2_HUMAN Collagen alpha-2_I_ chain OS=Homo sapiens OX=9606 GN=COL1A2 PE=1 SV=7, Homo_sapiens_sp_P02461_CO3A1_HUMAN sp|P02461|CO3A1_HUMAN Collagen alpha-1_III_ chain OS=Homo sapiens OX=9606 GN=COL3A1 PE=1 SV=4, Homo_sapiens_sp_P05997_CO5A2_HUMAN sp|P05997|CO5A2_HUMAN Collagen alpha-2_V_ chain OS=Homo sapiens OX=9606 GN=COL5A2 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9YT59_A0A8J9YT59_BRALA tr|A0A8J9YT59|A0A8J9YT59_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT63_A0A8J9YT63_BRALA tr|A0A8J9YT63|A0A8J9YT63_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT64_A0A8J9YT64_BRALA tr|A0A8J9YT64|A0A8J9YT64_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT67_A0A8J9YT67_BRALA tr|A0A8J9YT67|A0A8J9YT67_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT77_A0A8J9YT77_BRALA tr|A0A8J9YT77|A0A8J9YT77_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT73_A0A8J9YT73_BRALA tr|A0A8J9YT73|A0A8J9YT73_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT79_A0A8J9YT79_BRALA tr|A0A8J9YT79|A0A8J9YT79_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT91_A0A8J9YT91_BRALA tr|A0A8J9YT91|A0A8J9YT91_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E3B6_A0A8K0E3B6_BRALA tr|A0A8K0E3B6|A0A8K0E3B6_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E3M5_A0A8K0E3M5_BRALA tr|A0A8K0E3M5|A0A8K0E3M5_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E8K7_A0A8K0E8K7_BRALA tr|A0A8K0E8K7|A0A8K0E8K7_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E9F2_A0A8K0E9F2_BRALA tr|A0A8K0E9F2|A0A8K0E9F2_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E3A7_A0A8K0E3A7_BRALA tr|A0A8K0E3A7|A0A8K0E3A7_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT83_A0A8J9YT83_BRALA tr|A0A8J9YT83|A0A8J9YT83_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT57_A0A8J9YT57_BRALA tr|A0A8J9YT57|A0A8J9YT57_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT55_A0A8J9YT55_BRALA tr|A0A8J9YT55|A0A8J9YT55_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E9E2_A0A8K0E9E2_BRALA tr|A0A8K0E9E2|A0A8K0E9E2_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E5D4_A0A8K0E5D4_BRALA tr|A0A8K0E5D4|A0A8K0E5D4_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT86_A0A8J9YT86_BRALA tr|A0A8J9YT86|A0A8J9YT86_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT78_A0A8J9YT78_BRALA tr|A0A8J9YT78|A0A8J9YT78_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT72_A0A8J9YT72_BRALA tr|A0A8J9YT72|A0A8J9YT72_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT75_A0A8J9YT75_BRALA tr|A0A8J9YT75|A0A8J9YT75_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT74_A0A8J9YT74_BRALA tr|A0A8J9YT74|A0A8J9YT74_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT70_A0A8J9YT70_BRALA tr|A0A8J9YT70|A0A8J9YT70_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT69_A0A8J9YT69_BRALA tr|A0A8J9YT69|A0A8J9YT69_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT68_A0A8J9YT68_BRALA tr|A0A8J9YT68|A0A8J9YT68_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YT65_A0A8J9YT65_BRALA tr|A0A8J9YT65|A0A8J9YT65_BRALA COL1A2 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL1A2 PE=4 SV=1
OG0000020	Homo_sapiens_sp_Q17RW2_COOA1_HUMAN sp|Q17RW2|COOA1_HUMAN Collagen alpha-1_XXIV_ chain OS=Homo sapiens OX=9606 GN=COL24A1 PE=1 SV=2, Homo_sapiens_sp_Q8IZC6_CORA1_HUMAN sp|Q8IZC6|CORA1_HUMAN Collagen alpha-1_XXVII_ chain OS=Homo sapiens OX=9606 GN=COL27A1 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AA64_A0A8K0AA64_BRALA tr|A0A8K0AA64|A0A8K0AA64_BRALA COL24A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL24A1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A9K5_A0A8K0A9K5_BRALA tr|A0A8K0A9K5|A0A8K0A9K5_BRALA COL27A1 protein OS=Branchiostoma lanceolatum OX=7740 GN=COL27A1 PE=4 SV=1
OG0000021	Homo_sapiens_sp_Q14112_NID2_HUMAN sp|Q14112|NID2_HUMAN Nidogen-2 OS=Homo sapiens OX=9606 GN=NID2 PE=1 SV=3, Homo_sapiens_sp_P14543_NID1_HUMAN sp|P14543|NID1_HUMAN Nidogen-1 OS=Homo sapiens OX=9606 GN=NID1 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8S4MLH2_A0A8S4MLH2_BRALA tr|A0A8S4MLH2|A0A8S4MLH2_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MM32_A0A8S4MM32_BRALA tr|A0A8S4MM32|A0A8S4MM32_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMY0_A0A8S4MMY0_BRALA tr|A0A8S4MMY0|A0A8S4MMY0_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMH3_A0A8S4MMH3_BRALA tr|A0A8S4MMH3|A0A8S4MMH3_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MML2_A0A8S4MML2_BRALA tr|A0A8S4MML2|A0A8S4MML2_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLP1_A0A8S4MLP1_BRALA tr|A0A8S4MLP1|A0A8S4MLP1_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLX3_A0A8S4MLX3_BRALA tr|A0A8S4MLX3|A0A8S4MLX3_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLI6_A0A8S4MLI6_BRALA tr|A0A8S4MLI6|A0A8S4MLI6_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLV2_A0A8S4MLV2_BRALA tr|A0A8S4MLV2|A0A8S4MLV2_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLF4_A0A8S4MLF4_BRALA tr|A0A8S4MLF4|A0A8S4MLF4_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MNV0_A0A8S4MNV0_BRALA tr|A0A8S4MNV0|A0A8S4MNV0_BRALA NID1 protein OS=Branchiostoma lanceolatum OX=7740 GN=NID1 PE=4 SV=1
OG0000021	Homo_sapiens_sp_P01133_EGF_HUMAN sp|P01133|EGF_HUMAN Pro-epidermal growth factor OS=Homo sapiens OX=9606 GN=EGF PE=1 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9YZA2_A0A8J9YZA2_BRALA tr|A0A8J9YZA2|A0A8J9YZA2_BRALA FBN2 protein OS=Branchiostoma lanceolatum OX=7740 GN=FBN2 PE=4 SV=1
OG0000022	Homo_sapiens_sp_Q9UJ72_ANX10_HUMAN sp|Q9UJ72|ANX10_HUMAN Annexin A10 OS=Homo sapiens OX=9606 GN=ANXA10 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9ZIB1_A0A8J9ZIB1_BRALA tr|A0A8J9ZIB1|A0A8J9ZIB1_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZKE7_A0A8J9ZKE7_BRALA tr|A0A8J9ZKE7|A0A8J9ZKE7_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1
OG0000022	Homo_sapiens_sp_P20073_ANXA7_HUMAN sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9Z4F2_A0A8J9Z4F2_BRALA tr|A0A8J9Z4F2|A0A8J9Z4F2_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3Q9_A0A8J9Z3Q9_BRALA tr|A0A8J9Z3Q9|A0A8J9Z3Q9_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3X0_A0A8J9Z3X0_BRALA tr|A0A8J9Z3X0|A0A8J9Z3X0_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3U1_A0A8J9Z3U1_BRALA tr|A0A8J9Z3U1|A0A8J9Z3U1_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z3T0_A0A8J9Z3T0_BRALA tr|A0A8J9Z3T0|A0A8J9Z3T0_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1
OG0000022	Homo_sapiens_sp_P27216_ANX13_HUMAN sp|P27216|ANX13_HUMAN Annexin A13 OS=Homo sapiens OX=9606 GN=ANXA13 PE=1 SV=3	Branchiostoma_lanceolatum_tr_A0A8K0EL79_A0A8K0EL79_BRALA tr|A0A8K0EL79|A0A8K0EL79_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EJ66_A0A8K0EJ66_BRALA tr|A0A8K0EJ66|A0A8K0EJ66_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EP60_A0A8K0EP60_BRALA tr|A0A8K0EP60|A0A8K0EP60_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZKK6_A0A8J9ZKK6_BRALA tr|A0A8J9ZKK6|A0A8J9ZKK6_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZLY0_A0A8J9ZLY0_BRALA tr|A0A8J9ZLY0|A0A8J9ZLY0_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZKK9_A0A8J9ZKK9_BRALA tr|A0A8J9ZKK9|A0A8J9ZKK9_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ENN7_A0A8K0ENN7_BRALA tr|A0A8K0ENN7|A0A8K0ENN7_BRALA Annexin OS=Branchiostoma lanceolatum OX=7740 GN=ANXA7 PE=3 SV=1
OG0000023	Homo_sapiens_sp_P78325_ADAM8_HUMAN sp|P78325|ADAM8_HUMAN Disintegrin and metalloproteinase domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ADAM8 PE=1 SV=2, Homo_sapiens_sp_Q9H2U9_ADAM7_HUMAN sp|Q9H2U9|ADAM7_HUMAN Disintegrin and metalloproteinase domain-containing protein 7 OS=Homo sapiens OX=9606 GN=ADAM7 PE=1 SV=3, Homo_sapiens_sp_O15204_ADEC1_HUMAN sp|O15204|ADEC1_HUMAN ADAM DEC1 OS=Homo sapiens OX=9606 GN=ADAMDEC1 PE=1 SV=2, Homo_sapiens_sp_Q9UKJ8_ADA21_HUMAN sp|Q9UKJ8|ADA21_HUMAN Disintegrin and metalloproteinase domain-containing protein 21 OS=Homo sapiens OX=9606 GN=ADAM21 PE=1 SV=2, Homo_sapiens_sp_Q9UKF2_ADA30_HUMAN sp|Q9UKF2|ADA30_HUMAN Disintegrin and metalloproteinase domain-containing protein 30 OS=Homo sapiens OX=9606 GN=ADAM30 PE=1 SV=2, Homo_sapiens_sp_Q13443_ADAM9_HUMAN sp|Q13443|ADAM9_HUMAN Disintegrin and metalloproteinase domain-containing protein 9 OS=Homo sapiens OX=9606 GN=ADAM9 PE=1 SV=1, Homo_sapiens_sp_O43184_ADA12_HUMAN sp|O43184|ADA12_HUMAN Disintegrin and metalloproteinase domain-containing protein 12 OS=Homo sapiens OX=9606 GN=ADAM12 PE=1 SV=3, Homo_sapiens_sp_Q13444_ADA15_HUMAN sp|Q13444|ADA15_HUMAN Disintegrin and metalloproteinase domain-containing protein 15 OS=Homo sapiens OX=9606 GN=ADAM15 PE=1 SV=4	Branchiostoma_lanceolatum_tr_A0A8J9ZM90_A0A8J9ZM90_BRALA tr|A0A8J9ZM90|A0A8J9ZM90_BRALA ADAM12 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM12 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZMF5_A0A8J9ZMF5_BRALA tr|A0A8J9ZMF5|A0A8J9ZMF5_BRALA ADAM12 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAM12 PE=4 SV=1
